date,CountBreathCum,CountSeriousCriticalCum,serious_critical_new,CountHardStatus
2021-08-10T00:00:00.000Z,3843,18683,77,403
2021-08-11T00:00:00.000Z,3849,18753,78,415
2021-08-12T00:00:00.000Z,3863,18825,89,454
2021-08-13T00:00:00.000Z,3876,18919,104,484
2021-08-14T00:00:00.000Z,3891,18999,86,506
2021-08-15T00:00:00.000Z,3908,19099,109,550
2021-08-16T00:00:00.000Z,3919,19178,86,543
2021-08-17T00:00:00.000Z,3931,19274,100,574
2021-08-18T00:00:00.000Z,3942,19368,107,607
2021-08-19T00:00:00.000Z,3952,19439,85,606
2021-08-20T00:00:00.000Z,3959,19529,98,617
2021-08-21T00:00:00.000Z,3972,19621,101,663
2021-08-22T00:00:00.000Z,3987,19714,110,699
2021-08-23T00:00:00.000Z,4005,19821,115,704
2021-08-24T00:00:00.000Z,4020,19913,101,704
2021-08-25T00:00:00.000Z,4034,20014,108,711
2021-08-26T00:00:00.000Z,4046,20105,97,705
2021-08-27T00:00:00.000Z,4065,20198,100,707
2021-08-28T00:00:00.000Z,4075,20271,85,703
2021-08-29T00:00:00.000Z,4090,20366,118,766
2021-08-30T00:00:00.000Z,4112,20458,107,760
2021-08-31T00:00:00.000Z,4142,20545,95,720
2021-09-01T00:00:00.000Z,4150,20633,95,700
2021-09-02T00:00:00.000Z,4160,20705,83,681
2021-09-03T00:00:00.000Z,4173,20780,81,669
2021-09-04T00:00:00.000Z,4189,20845,76,673
2021-09-05T00:00:00.000Z,4205,20917,82,692
2021-09-06T00:00:00.000Z,4213,20970,58,658
2021-09-07T00:00:00.000Z,4226,21040,82,650
2021-09-08T00:00:00.000Z,4245,21097,66,667
2021-09-09T00:00:00.000Z,4258,21161,72,677
2021-09-10T00:00:00.000Z,4270,21241,90,680
2021-09-11T00:00:00.000Z,4279,21307,75,686
2021-09-12T00:00:00.000Z,4299,21389,88,707
2021-09-13T00:00:00.000Z,4316,21456,78,683
2021-09-14T00:00:00.000Z,4334,21534,83,674
2021-09-15T00:00:00.000Z,4345,21601,80,663
2021-09-16T00:00:00.000Z,4355,21656,63,644
2021-09-17T00:00:00.000Z,4373,21718,73,678
2021-09-18T00:00:00.000Z,4382,21816,111,712
2021-09-19T00:00:00.000Z,4394,21891,87,730
2021-09-20T00:00:00.000Z,4403,21969,87,708
2021-09-21T00:00:00.000Z,4414,22048,90,703
2021-09-22T00:00:00.000Z,4429,22121,90,738
2021-09-23T00:00:00.000Z,4452,22200,85,731
2021-09-24T00:00:00.000Z,4472,22255,68,704
2021-09-25T00:00:00.000Z,4484,22317,69,687
2021-09-26T00:00:00.000Z,4500,22375,74,705
2021-09-27T00:00:00.000Z,4518,22434,63,678
2021-09-28T00:00:00.000Z,4528,22483,61,661
2021-09-29T00:00:00.000Z,4538,22529,56,667
2021-09-30T00:00:00.000Z,4550,22579,60,636
2021-10-01T00:00:00.000Z,4555,22626,52,609
2021-10-02T00:00:00.000Z,4560,22662,45,591
2021-10-03T00:00:00.000Z,4569,22698,43,579
2021-10-04T00:00:00.000Z,4580,22732,39,550
2021-10-05T00:00:00.000Z,4587,22767,36,505
2021-10-06T00:00:00.000Z,4591,22801,40,484
2021-10-07T00:00:00.000Z,4594,22829,34,462
2021-10-08T00:00:00.000Z,4598,22868,44,457
2021-10-09T00:00:00.000Z,4604,22896,36,457
2021-10-10T00:00:00.000Z,4610,22922,32,456
2021-10-11T00:00:00.000Z,4616,22953,35,436
2021-10-12T00:00:00.000Z,4620,22974,26,420
2021-10-13T00:00:00.000Z,4623,22998,31,410
2021-10-14T00:00:00.000Z,4630,23019,25,386
2021-10-15T00:00:00.000Z,4638,23047,30,379
2021-10-16T00:00:00.000Z,4643,23064,22,375
2021-10-17T00:00:00.000Z,4651,23083,25,382
2021-10-18T00:00:00.000Z,4659,23099,19,358
2021-10-19T00:00:00.000Z,4660,23120,23,351
2021-10-20T00:00:00.000Z,4661,23131,18,340
2021-10-21T00:00:00.000Z,4668,23139,13,313
2021-10-22T00:00:00.000Z,4671,23156,19,301
2021-10-23T00:00:00.000Z,4674,23163,11,292
2021-10-24T00:00:00.000Z,4683,23168,8,280
2021-10-25T00:00:00.000Z,4688,23178,13,259
2021-10-26T00:00:00.000Z,4690,23184,8,241
2021-10-27T00:00:00.000Z,4693,23197,16,232
2021-10-28T00:00:00.000Z,4697,23209,18,232
2021-10-29T00:00:00.000Z,4698,23214,8,217
2021-10-30T00:00:00.000Z,4700,23219,9,215
2021-10-31T00:00:00.000Z,4701,23228,14,218
2021-11-01T00:00:00.000Z,4703,23236,14,211
2021-11-02T00:00:00.000Z,4703,23244,10,205
2021-11-03T00:00:00.000Z,4703,23249,6,190
2021-11-04T00:00:00.000Z,4705,23250,3,175
2021-11-05T00:00:00.000Z,4706,23256,7,172
2021-11-06T00:00:00.000Z,4706,23262,6,174
2021-11-07T00:00:00.000Z,4707,23263,2,169
2021-11-08T00:00:00.000Z,4710,23267,7,163
2021-11-09T00:00:00.000Z,4712,23274,7,154
2021-11-10T00:00:00.000Z,4713,23279,8,146
2021-11-11T00:00:00.000Z,4715,23287,8,145
2021-11-12T00:00:00.000Z,4716,23294,7,147
2021-11-13T00:00:00.000Z,4718,23299,5,149
2021-11-14T00:00:00.000Z,4720,23304,5,149
2021-11-15T00:00:00.000Z,4722,23309,6,138
2021-11-16T00:00:00.000Z,4723,23313,6,135
2021-11-17T00:00:00.000Z,4723,23317,8,137
2021-11-18T00:00:00.000Z,4724,23322,5,132
2021-11-19T00:00:00.000Z,4724,23325,3,124
2021-11-20T00:00:00.000Z,4725,23333,8,127
2021-11-21T00:00:00.000Z,4727,23339,7,129
2021-11-22T00:00:00.000Z,4731,23345,6,128
2021-11-23T00:00:00.000Z,4735,23350,6,125
2021-11-24T00:00:00.000Z,4736,23354,5,118
2021-11-25T00:00:00.000Z,4736,23362,8,118
2021-11-26T00:00:00.000Z,4737,23369,8,121
2021-11-27T00:00:00.000Z,4737,23375,9,123
2021-11-28T00:00:00.000Z,4741,23380,7,125
2021-11-29T00:00:00.000Z,4743,23382,3,117
2021-11-30T00:00:00.000Z,4744,23385,6,115
2021-12-01T00:00:00.000Z,4745,23387,2,112
2021-12-02T00:00:00.000Z,4746,23392,6,111
2021-12-03T00:00:00.000Z,4748,23396,4,108
2021-12-04T00:00:00.000Z,4748,23401,5,106
2021-12-05T00:00:00.000Z,4748,23406,7,108
2021-12-06T00:00:00.000Z,4750,23408,6,106
2021-12-07T00:00:00.000Z,4750,23413,5,102
2021-12-08T00:00:00.000Z,4751,23416,3,97
2021-12-09T00:00:00.000Z,4753,23420,5,89
2021-12-10T00:00:00.000Z,4754,23427,11,96
2021-12-11T00:00:00.000Z,4754,23430,4,96
2021-12-12T00:00:00.000Z,4754,23432,3,92
2021-12-13T00:00:00.000Z,4755,23438,7,91
2021-12-14T00:00:00.000Z,4755,23440,4,87
2021-12-15T00:00:00.000Z,4756,23440,1,81
2021-12-16T00:00:00.000Z,4757,23444,4,78
2021-12-17T00:00:00.000Z,4758,23450,6,80
2021-12-18T00:00:00.000Z,4759,23452,4,78
2021-12-19T00:00:00.000Z,4763,23457,6,81
2021-12-20T00:00:00.000Z,4765,23464,9,78
2021-12-21T00:00:00.000Z,4765,23469,9,78
2021-12-22T00:00:00.000Z,4765,23472,5,76
2021-12-23T00:00:00.000Z,4766,23478,9,80
2021-12-24T00:00:00.000Z,4766,23489,12,85
2021-12-25T00:00:00.000Z,4766,23499,12,89
2021-12-26T00:00:00.000Z,4768,23509,13,93
2021-12-27T00:00:00.000Z,4769,23515,6,81
2021-12-28T00:00:00.000Z,4770,23523,12,84
2021-12-29T00:00:00.000Z,4771,23532,13,89
2021-12-30T00:00:00.000Z,4771,23538,7,90
2021-12-31T00:00:00.000Z,4771,23546,10,97
2022-01-01T00:00:00.000Z,4772,23556,12,103
2022-01-02T00:00:00.000Z,4772,23574,20,112
2022-01-03T00:00:00.000Z,4774,23584,13,110
2022-01-04T00:00:00.000Z,4779,23601,19,116
2022-01-05T00:00:00.000Z,4780,23630,30,131
2022-01-06T00:00:00.000Z,4782,23655,26,136
2022-01-07T00:00:00.000Z,4788,23685,36,151
2022-01-08T00:00:00.000Z,4792,23714,33,165
2022-01-09T00:00:00.000Z,4796,23763,51,198
2022-01-10T00:00:00.000Z,4807,23814,55,220
2022-01-11T00:00:00.000Z,4813,23878,72,253
2022-01-12T00:00:00.000Z,4822,23913,38,246
2022-01-13T00:00:00.000Z,4830,23997,89,291
2022-01-14T00:00:00.000Z,4840,24080,93,328
2022-01-15T00:00:00.000Z,4858,24166,99,387
