dayDate,ageGroup,verified,verifiedNormalized,avgVerifiedAmount7Days
2020-07-02T00:00:00.000Z,5-11,13,1.05,17
2020-07-02T00:00:00.000Z,12-15,22,3.46,14
2020-07-02T00:00:00.000Z,16-19,50,8.46,25
2020-07-03T00:00:00.000Z,0-4,13,1.65,9
2020-07-03T00:00:00.000Z,5-11,22,1.78,18
2020-07-03T00:00:00.000Z,12-15,11,1.73,12
2020-07-03T00:00:00.000Z,16-19,32,5.41,27
2020-07-04T00:00:00.000Z,0-4,10,1.27,9
2020-07-04T00:00:00.000Z,5-11,15,1.21,19
2020-07-04T00:00:00.000Z,12-15,17,2.67,13
2020-07-04T00:00:00.000Z,16-19,32,5.41,30
2020-07-05T00:00:00.000Z,0-4,10,1.27,10
2020-07-05T00:00:00.000Z,5-11,28,2.26,22
2020-07-05T00:00:00.000Z,12-15,19,2.99,15
2020-07-05T00:00:00.000Z,16-19,14,2.37,31
2020-07-06T00:00:00.000Z,0-4,21,2.66,13
2020-07-06T00:00:00.000Z,5-11,32,2.58,22
2020-07-06T00:00:00.000Z,12-15,19,2.99,16
2020-07-06T00:00:00.000Z,16-19,32,5.41,32
2020-07-07T00:00:00.000Z,0-4,16,2.03,13
2020-07-07T00:00:00.000Z,5-11,42,3.39,25
2020-07-07T00:00:00.000Z,12-15,35,5.5,20
2020-07-07T00:00:00.000Z,16-19,54,9.13,36
2020-07-08T00:00:00.000Z,0-4,11,1.39,13
2020-07-08T00:00:00.000Z,5-11,31,2.5,26
2020-07-08T00:00:00.000Z,12-15,41,6.45,23
2020-07-08T00:00:00.000Z,16-19,44,7.44,36
2020-07-09T00:00:00.000Z,0-4,17,2.15,14
2020-07-09T00:00:00.000Z,5-11,46,3.72,30
2020-07-09T00:00:00.000Z,12-15,16,2.52,22
2020-07-09T00:00:00.000Z,16-19,49,8.29,36
2020-07-10T00:00:00.000Z,0-4,21,2.66,15
2020-07-10T00:00:00.000Z,5-11,57,4.6,35
2020-07-10T00:00:00.000Z,12-15,36,5.66,26
2020-07-10T00:00:00.000Z,16-19,43,7.27,38
2020-07-11T00:00:00.000Z,0-4,13,1.65,15
2020-07-11T00:00:00.000Z,5-11,45,3.63,40
2020-07-11T00:00:00.000Z,12-15,28,4.4,27
2020-07-11T00:00:00.000Z,16-19,42,7.1,39
2020-07-12T00:00:00.000Z,0-4,16,2.03,16
2020-07-12T00:00:00.000Z,5-11,33,2.67,40
2020-07-12T00:00:00.000Z,12-15,27,4.25,28
2020-07-12T00:00:00.000Z,16-19,35,5.92,42
2020-07-13T00:00:00.000Z,0-4,17,2.15,15
2020-07-13T00:00:00.000Z,5-11,53,4.28,43
2020-07-13T00:00:00.000Z,12-15,29,4.56,30
2020-07-13T00:00:00.000Z,16-19,60,10.15,46
2020-07-14T00:00:00.000Z,0-4,22,2.79,16
2020-07-14T00:00:00.000Z,5-11,49,3.96,44
2020-07-14T00:00:00.000Z,12-15,33,5.19,30
2020-07-14T00:00:00.000Z,16-19,60,10.15,47
2020-07-15T00:00:00.000Z,0-4,21,2.66,18
2020-07-15T00:00:00.000Z,5-11,54,4.36,48
2020-07-15T00:00:00.000Z,12-15,56,8.81,32
2020-07-15T00:00:00.000Z,16-19,65,10.99,50
2020-07-16T00:00:00.000Z,0-4,28,3.55,19
2020-07-16T00:00:00.000Z,5-11,63,5.09,50
2020-07-16T00:00:00.000Z,12-15,43,6.76,36
2020-07-16T00:00:00.000Z,16-19,60,10.15,52
2020-07-17T00:00:00.000Z,0-4,25,3.17,20
2020-07-17T00:00:00.000Z,5-11,62,5.01,51
2020-07-17T00:00:00.000Z,12-15,39,6.13,36
2020-07-17T00:00:00.000Z,16-19,55,9.3,53
2020-07-18T00:00:00.000Z,0-4,27,3.42,22
2020-07-18T00:00:00.000Z,5-11,51,4.12,52
2020-07-18T00:00:00.000Z,12-15,29,4.56,36
2020-07-18T00:00:00.000Z,16-19,50,8.46,55
2020-07-19T00:00:00.000Z,0-4,15,1.9,22
2020-07-19T00:00:00.000Z,5-11,26,2.1,51
2020-07-19T00:00:00.000Z,12-15,19,2.99,35
2020-07-19T00:00:00.000Z,16-19,25,4.23,53
2020-07-20T00:00:00.000Z,0-4,31,3.93,24
2020-07-20T00:00:00.000Z,5-11,47,3.8,50
2020-07-20T00:00:00.000Z,12-15,35,5.5,36
2020-07-20T00:00:00.000Z,16-19,57,9.64,53
2020-07-21T00:00:00.000Z,0-4,33,4.18,25
2020-07-21T00:00:00.000Z,5-11,67,5.41,52
2020-07-21T00:00:00.000Z,12-15,50,7.86,38
2020-07-21T00:00:00.000Z,16-19,62,10.48,53
2020-07-22T00:00:00.000Z,0-4,30,3.8,27
2020-07-22T00:00:00.000Z,5-11,66,5.33,54
2020-07-22T00:00:00.000Z,12-15,46,7.23,37
2020-07-22T00:00:00.000Z,16-19,70,11.84,54
2020-07-23T00:00:00.000Z,0-4,31,3.93,27
2020-07-23T00:00:00.000Z,5-11,71,5.73,55
2020-07-23T00:00:00.000Z,12-15,54,8.49,38
2020-07-23T00:00:00.000Z,16-19,62,10.48,54
2020-07-24T00:00:00.000Z,0-4,37,4.69,29
2020-07-24T00:00:00.000Z,5-11,60,4.85,55
2020-07-24T00:00:00.000Z,12-15,35,5.5,38
2020-07-24T00:00:00.000Z,16-19,68,11.5,56
2020-07-25T00:00:00.000Z,0-4,19,2.41,28
2020-07-25T00:00:00.000Z,5-11,35,2.83,53
2020-07-25T00:00:00.000Z,12-15,34,5.35,39
2020-07-25T00:00:00.000Z,16-19,39,6.6,54
2020-07-26T00:00:00.000Z,0-4,26,3.29,29
2020-07-26T00:00:00.000Z,5-11,28,2.26,53
2020-07-26T00:00:00.000Z,12-15,25,3.93,39
2020-07-26T00:00:00.000Z,16-19,39,6.6,56
2020-07-27T00:00:00.000Z,0-4,34,4.31,30
2020-07-27T00:00:00.000Z,5-11,55,4.44,54
2020-07-27T00:00:00.000Z,12-15,43,6.76,41
2020-07-27T00:00:00.000Z,16-19,57,9.64,56
2020-07-28T00:00:00.000Z,0-4,35,4.43,30
2020-07-28T00:00:00.000Z,5-11,87,7.03,57
2020-07-28T00:00:00.000Z,12-15,52,8.18,41
2020-07-28T00:00:00.000Z,16-19,76,12.85,58
2020-07-29T00:00:00.000Z,0-4,50,6.33,33
2020-07-29T00:00:00.000Z,5-11,72,5.81,58
2020-07-29T00:00:00.000Z,12-15,43,6.76,40
2020-07-29T00:00:00.000Z,16-19,60,10.15,57
2020-07-30T00:00:00.000Z,0-4,48,6.08,35
2020-07-30T00:00:00.000Z,5-11,61,4.93,56
2020-07-30T00:00:00.000Z,12-15,35,5.5,38
2020-07-30T00:00:00.000Z,16-19,57,9.64,56
2020-07-31T00:00:00.000Z,0-4,17,2.15,32
2020-07-31T00:00:00.000Z,5-11,48,3.88,55
2020-07-31T00:00:00.000Z,12-15,22,3.46,36
2020-07-31T00:00:00.000Z,16-19,52,8.79,54
2020-08-01T00:00:00.000Z,0-4,13,1.65,31
2020-08-01T00:00:00.000Z,5-11,16,1.29,52
2020-08-01T00:00:00.000Z,12-15,22,3.46,34
2020-08-01T00:00:00.000Z,16-19,18,3.04,51
2020-08-02T00:00:00.000Z,0-4,10,1.27,29
2020-08-02T00:00:00.000Z,5-11,27,2.18,52
2020-08-02T00:00:00.000Z,12-15,11,1.73,32
2020-08-02T00:00:00.000Z,16-19,23,3.89,49
2020-08-03T00:00:00.000Z,0-4,32,4.05,29
2020-08-03T00:00:00.000Z,5-11,66,5.33,53
2020-08-03T00:00:00.000Z,12-15,44,6.92,32
2020-08-03T00:00:00.000Z,16-19,59,9.98,49
2020-08-04T00:00:00.000Z,0-4,31,3.93,28
2020-08-04T00:00:00.000Z,5-11,56,4.52,49
2020-08-04T00:00:00.000Z,12-15,44,6.92,31
2020-08-04T00:00:00.000Z,16-19,59,9.98,46
2020-08-05T00:00:00.000Z,0-4,36,4.56,26
2020-08-05T00:00:00.000Z,5-11,45,3.63,45
2020-08-05T00:00:00.000Z,12-15,38,5.98,30
2020-08-05T00:00:00.000Z,16-19,48,8.12,45
2020-08-06T00:00:00.000Z,0-4,41,5.19,25
2020-08-06T00:00:00.000Z,5-11,69,5.57,46
2020-08-06T00:00:00.000Z,12-15,33,5.19,30
2020-08-06T00:00:00.000Z,16-19,46,7.78,43
2020-08-07T00:00:00.000Z,0-4,37,4.69,28
2020-08-07T00:00:00.000Z,5-11,55,4.44,47
2020-08-07T00:00:00.000Z,12-15,44,6.92,33
2020-08-07T00:00:00.000Z,16-19,53,8.96,43
2020-08-08T00:00:00.000Z,0-4,13,1.65,28
2020-08-08T00:00:00.000Z,5-11,26,2.1,49
2020-08-08T00:00:00.000Z,12-15,20,3.14,33
2020-08-08T00:00:00.000Z,16-19,16,2.71,43
2020-08-09T00:00:00.000Z,0-4,15,1.9,29
2020-08-09T00:00:00.000Z,5-11,32,2.58,49
2020-08-09T00:00:00.000Z,12-15,29,4.56,36
2020-08-09T00:00:00.000Z,16-19,32,5.41,44
2020-08-10T00:00:00.000Z,0-4,26,3.29,28
2020-08-10T00:00:00.000Z,5-11,67,5.41,50
2020-08-10T00:00:00.000Z,12-15,39,6.13,35
2020-08-10T00:00:00.000Z,16-19,51,8.62,43
2020-08-11T00:00:00.000Z,0-4,29,3.67,28
2020-08-11T00:00:00.000Z,5-11,55,4.44,49
2020-08-11T00:00:00.000Z,12-15,34,5.35,33
2020-08-11T00:00:00.000Z,16-19,50,8.46,42
2020-08-12T00:00:00.000Z,0-4,18,2.28,25
2020-08-12T00:00:00.000Z,5-11,55,4.44,51
2020-08-12T00:00:00.000Z,12-15,39,6.13,34
2020-08-12T00:00:00.000Z,16-19,39,6.6,41
2020-08-13T00:00:00.000Z,0-4,35,4.43,24
2020-08-13T00:00:00.000Z,5-11,65,5.25,50
2020-08-13T00:00:00.000Z,12-15,35,5.5,34
2020-08-13T00:00:00.000Z,16-19,47,7.95,41
2020-08-14T00:00:00.000Z,0-4,28,3.55,23
2020-08-14T00:00:00.000Z,5-11,53,4.28,50
2020-08-14T00:00:00.000Z,12-15,35,5.5,33
2020-08-14T00:00:00.000Z,16-19,42,7.1,39
2020-08-15T00:00:00.000Z,0-4,19,2.41,24
2020-08-15T00:00:00.000Z,5-11,13,1.05,48
2020-08-15T00:00:00.000Z,12-15,19,2.99,32
2020-08-15T00:00:00.000Z,16-19,17,2.87,39
2020-08-16T00:00:00.000Z,0-4,20,2.53,25
2020-08-16T00:00:00.000Z,5-11,21,1.7,47
2020-08-16T00:00:00.000Z,12-15,26,4.09,32
2020-08-16T00:00:00.000Z,16-19,28,4.74,39
2020-08-17T00:00:00.000Z,0-4,30,3.8,25
2020-08-17T00:00:00.000Z,5-11,43,3.47,43
2020-08-17T00:00:00.000Z,12-15,27,4.25,30
2020-08-17T00:00:00.000Z,16-19,57,9.64,40
2020-08-18T00:00:00.000Z,0-4,24,3.04,24
2020-08-18T00:00:00.000Z,5-11,47,3.8,42
2020-08-18T00:00:00.000Z,12-15,45,7.08,32
2020-08-18T00:00:00.000Z,16-19,64,10.82,42
2020-08-19T00:00:00.000Z,0-4,29,3.67,26
2020-08-19T00:00:00.000Z,5-11,47,3.8,41
2020-08-19T00:00:00.000Z,12-15,41,6.45,32
2020-08-19T00:00:00.000Z,16-19,55,9.3,44
2020-08-20T00:00:00.000Z,0-4,27,3.42,25
2020-08-20T00:00:00.000Z,5-11,42,3.39,38
2020-08-20T00:00:00.000Z,12-15,37,5.82,32
2020-08-20T00:00:00.000Z,16-19,20,3.38,40
2020-08-21T00:00:00.000Z,0-4,30,3.8,25
2020-08-21T00:00:00.000Z,5-11,49,3.96,37
2020-08-21T00:00:00.000Z,12-15,32,5.03,32
2020-08-21T00:00:00.000Z,16-19,48,8.12,41
2020-08-22T00:00:00.000Z,0-4,19,2.41,25
2020-08-22T00:00:00.000Z,5-11,20,1.62,38
2020-08-22T00:00:00.000Z,12-15,17,2.67,32
2020-08-22T00:00:00.000Z,16-19,20,3.38,41
2020-08-23T00:00:00.000Z,0-4,11,1.39,24
2020-08-23T00:00:00.000Z,5-11,22,1.78,38
2020-08-23T00:00:00.000Z,12-15,19,2.99,31
2020-08-23T00:00:00.000Z,16-19,29,4.9,41
2020-08-24T00:00:00.000Z,0-4,32,4.05,24
2020-08-24T00:00:00.000Z,5-11,54,4.36,40
2020-08-24T00:00:00.000Z,12-15,22,3.46,30
2020-08-24T00:00:00.000Z,16-19,54,9.13,41
2020-08-25T00:00:00.000Z,0-4,38,4.81,26
2020-08-25T00:00:00.000Z,5-11,66,5.33,42
2020-08-25T00:00:00.000Z,12-15,40,6.29,29
2020-08-25T00:00:00.000Z,16-19,51,8.62,39
2020-08-26T00:00:00.000Z,0-4,32,4.05,27
2020-08-26T00:00:00.000Z,5-11,62,5.01,45
2020-08-26T00:00:00.000Z,12-15,42,6.6,29
2020-08-26T00:00:00.000Z,16-19,55,9.3,39
2020-08-27T00:00:00.000Z,0-4,33,4.18,27
2020-08-27T00:00:00.000Z,5-11,62,5.01,47
2020-08-27T00:00:00.000Z,12-15,49,7.7,31
2020-08-27T00:00:00.000Z,16-19,76,12.85,47
2020-08-28T00:00:00.000Z,0-4,36,4.56,28
2020-08-28T00:00:00.000Z,5-11,43,3.47,47
2020-08-28T00:00:00.000Z,12-15,46,7.23,33
2020-08-28T00:00:00.000Z,16-19,38,6.43,46
2020-08-29T00:00:00.000Z,0-4,9,1.14,27
2020-08-29T00:00:00.000Z,5-11,33,2.67,48
2020-08-29T00:00:00.000Z,12-15,17,2.67,33
2020-08-29T00:00:00.000Z,16-19,25,4.23,46
2020-08-30T00:00:00.000Z,0-4,11,1.39,27
2020-08-30T00:00:00.000Z,5-11,21,1.7,48
2020-08-30T00:00:00.000Z,12-15,19,2.99,33
2020-08-30T00:00:00.000Z,16-19,32,5.41,47
2020-08-31T00:00:00.000Z,0-4,41,5.19,28
2020-08-31T00:00:00.000Z,5-11,48,3.88,47
2020-08-31T00:00:00.000Z,12-15,46,7.23,37
2020-08-31T00:00:00.000Z,16-19,84,14.21,51
2020-09-01T00:00:00.000Z,0-4,28,3.55,27
2020-09-01T00:00:00.000Z,5-11,51,4.12,45
2020-09-01T00:00:00.000Z,12-15,45,7.08,37
2020-09-01T00:00:00.000Z,16-19,134,22.66,63
2020-09-02T00:00:00.000Z,0-4,36,4.56,27
2020-09-02T00:00:00.000Z,5-11,79,6.38,48
2020-09-02T00:00:00.000Z,12-15,71,11.16,41
2020-09-02T00:00:00.000Z,16-19,216,36.53,86
2020-09-03T00:00:00.000Z,0-4,40,5.07,28
2020-09-03T00:00:00.000Z,5-11,73,5.9,49
2020-09-03T00:00:00.000Z,12-15,71,11.16,45
2020-09-03T00:00:00.000Z,16-19,130,21.98,94
2020-09-04T00:00:00.000Z,0-4,37,4.69,28
2020-09-04T00:00:00.000Z,5-11,61,4.93,52
2020-09-04T00:00:00.000Z,12-15,65,10.22,47
2020-09-04T00:00:00.000Z,16-19,155,26.21,110
2020-09-05T00:00:00.000Z,0-4,23,2.91,30
2020-09-05T00:00:00.000Z,5-11,32,2.58,52
2020-09-05T00:00:00.000Z,12-15,33,5.19,50
2020-09-05T00:00:00.000Z,16-19,84,14.21,119
2020-09-06T00:00:00.000Z,0-4,29,3.67,33
2020-09-06T00:00:00.000Z,5-11,58,4.68,57
2020-09-06T00:00:00.000Z,12-15,42,6.6,53
2020-09-06T00:00:00.000Z,16-19,109,18.43,130
2020-09-07T00:00:00.000Z,0-4,33,4.18,32
2020-09-07T00:00:00.000Z,5-11,79,6.38,61
2020-09-07T00:00:00.000Z,12-15,77,12.11,57
2020-09-07T00:00:00.000Z,16-19,146,24.69,139
2020-09-08T00:00:00.000Z,0-4,52,6.59,35
2020-09-08T00:00:00.000Z,5-11,95,7.67,68
2020-09-08T00:00:00.000Z,12-15,89,13.99,64
2020-09-08T00:00:00.000Z,16-19,176,29.76,145
2020-09-09T00:00:00.000Z,0-4,51,6.46,37
2020-09-09T00:00:00.000Z,5-11,109,8.8,72
2020-09-09T00:00:00.000Z,12-15,124,19.5,71
2020-09-09T00:00:00.000Z,16-19,236,39.91,148
2020-09-10T00:00:00.000Z,0-4,67,8.49,41
2020-09-10T00:00:00.000Z,5-11,142,11.47,82
2020-09-10T00:00:00.000Z,12-15,106,16.67,76
2020-09-10T00:00:00.000Z,16-19,187,31.62,156
2020-09-11T00:00:00.000Z,0-4,66,8.36,45
2020-09-11T00:00:00.000Z,5-11,140,11.31,93
2020-09-11T00:00:00.000Z,12-15,114,17.93,83
2020-09-11T00:00:00.000Z,16-19,168,28.41,158
2020-09-12T00:00:00.000Z,0-4,54,6.84,50
2020-09-12T00:00:00.000Z,5-11,87,7.03,101
2020-09-12T00:00:00.000Z,12-15,64,10.06,88
2020-09-12T00:00:00.000Z,16-19,142,24.01,166
2020-09-13T00:00:00.000Z,0-4,56,7.09,54
2020-09-13T00:00:00.000Z,5-11,109,8.8,108
2020-09-13T00:00:00.000Z,12-15,79,12.42,93
2020-09-13T00:00:00.000Z,16-19,129,21.82,169
2020-09-14T00:00:00.000Z,0-4,69,8.74,59
2020-09-14T00:00:00.000Z,5-11,152,12.28,119
2020-09-14T00:00:00.000Z,12-15,124,19.5,100
2020-09-14T00:00:00.000Z,16-19,221,37.37,179
2020-09-15T00:00:00.000Z,0-4,106,13.43,67
2020-09-15T00:00:00.000Z,5-11,175,14.13,130
2020-09-15T00:00:00.000Z,12-15,133,20.91,106
2020-09-15T00:00:00.000Z,16-19,258,43.63,191
2020-09-16T00:00:00.000Z,0-4,83,10.51,71
2020-09-16T00:00:00.000Z,5-11,148,11.95,136
2020-09-16T00:00:00.000Z,12-15,113,17.77,104
2020-09-16T00:00:00.000Z,16-19,188,31.79,184
2020-09-17T00:00:00.000Z,0-4,95,12.03,75
2020-09-17T00:00:00.000Z,5-11,174,14.05,140
2020-09-17T00:00:00.000Z,12-15,152,23.9,111
2020-09-17T00:00:00.000Z,16-19,188,31.79,184
2020-09-18T00:00:00.000Z,0-4,87,11.02,78
2020-09-18T00:00:00.000Z,5-11,180,14.54,146
2020-09-18T00:00:00.000Z,12-15,159,25,117
2020-09-18T00:00:00.000Z,16-19,256,43.29,197
2020-09-19T00:00:00.000Z,0-4,76,9.63,81
2020-09-19T00:00:00.000Z,5-11,134,10.82,153
2020-09-19T00:00:00.000Z,12-15,90,14.15,121
2020-09-19T00:00:00.000Z,16-19,133,22.49,196
2020-09-20T00:00:00.000Z,0-4,28,3.55,77
2020-09-20T00:00:00.000Z,5-11,67,5.41,147
2020-09-20T00:00:00.000Z,12-15,45,7.08,116
2020-09-20T00:00:00.000Z,16-19,57,9.64,185
2020-09-21T00:00:00.000Z,0-4,57,7.22,76
2020-09-21T00:00:00.000Z,5-11,107,8.64,140
2020-09-21T00:00:00.000Z,12-15,72,11.32,109
2020-09-21T00:00:00.000Z,16-19,113,19.11,170
2020-09-22T00:00:00.000Z,0-4,86,10.89,73
2020-09-22T00:00:00.000Z,5-11,219,17.69,147
2020-09-22T00:00:00.000Z,12-15,194,30.5,117
2020-09-22T00:00:00.000Z,16-19,230,38.9,166
2020-09-23T00:00:00.000Z,0-4,99,12.54,75
2020-09-23T00:00:00.000Z,5-11,201,16.23,154
2020-09-23T00:00:00.000Z,12-15,180,28.3,127
2020-09-23T00:00:00.000Z,16-19,247,41.77,174
2020-09-24T00:00:00.000Z,0-4,104,13.17,76
2020-09-24T00:00:00.000Z,5-11,237,19.14,163
2020-09-24T00:00:00.000Z,12-15,213,33.49,136
2020-09-24T00:00:00.000Z,16-19,379,64.09,202
2020-09-25T00:00:00.000Z,0-4,112,14.19,80
2020-09-25T00:00:00.000Z,5-11,221,17.85,169
2020-09-25T00:00:00.000Z,12-15,206,32.39,142
2020-09-25T00:00:00.000Z,16-19,424,71.7,226
2020-09-26T00:00:00.000Z,0-4,76,9.63,80
2020-09-26T00:00:00.000Z,5-11,179,14.46,175
2020-09-26T00:00:00.000Z,12-15,152,23.9,151
2020-09-26T00:00:00.000Z,16-19,205,34.67,236
2020-09-27T00:00:00.000Z,0-4,57,7.22,84
2020-09-27T00:00:00.000Z,5-11,90,7.27,179
2020-09-27T00:00:00.000Z,12-15,78,12.26,156
2020-09-27T00:00:00.000Z,16-19,109,18.43,243
2020-09-28T00:00:00.000Z,0-4,16,2.03,78
2020-09-28T00:00:00.000Z,5-11,45,3.63,170
2020-09-28T00:00:00.000Z,12-15,30,4.72,150
2020-09-28T00:00:00.000Z,16-19,25,4.23,231
2020-09-29T00:00:00.000Z,0-4,55,6.97,74
2020-09-29T00:00:00.000Z,5-11,149,12.03,160
2020-09-29T00:00:00.000Z,12-15,139,21.86,142
2020-09-29T00:00:00.000Z,16-19,168,28.41,222
2020-09-30T00:00:00.000Z,0-4,123,15.58,77
2020-09-30T00:00:00.000Z,5-11,295,23.83,173
2020-09-30T00:00:00.000Z,12-15,268,42.14,155
2020-09-30T00:00:00.000Z,16-19,430,72.72,248
2020-10-01T00:00:00.000Z,0-4,124,15.71,80
2020-10-01T00:00:00.000Z,5-11,252,20.35,175
2020-10-01T00:00:00.000Z,12-15,180,28.3,150
2020-10-01T00:00:00.000Z,16-19,275,46.51,233
2020-10-02T00:00:00.000Z,0-4,105,13.3,79
2020-10-02T00:00:00.000Z,5-11,246,19.87,179
2020-10-02T00:00:00.000Z,12-15,194,30.5,148
2020-10-02T00:00:00.000Z,16-19,239,40.42,207
2020-10-03T00:00:00.000Z,0-4,43,5.45,74
2020-10-03T00:00:00.000Z,5-11,101,8.16,168
2020-10-03T00:00:00.000Z,12-15,41,6.45,132
2020-10-03T00:00:00.000Z,16-19,64,10.82,187
2020-10-04T00:00:00.000Z,0-4,52,6.59,74
2020-10-04T00:00:00.000Z,5-11,89,7.19,168
2020-10-04T00:00:00.000Z,12-15,75,11.79,132
2020-10-04T00:00:00.000Z,16-19,93,15.73,184
2020-10-05T00:00:00.000Z,0-4,111,14.06,87
2020-10-05T00:00:00.000Z,5-11,177,14.3,187
2020-10-05T00:00:00.000Z,12-15,142,22.33,148
2020-10-05T00:00:00.000Z,16-19,205,34.67,210
2020-10-06T00:00:00.000Z,0-4,90,11.4,92
2020-10-06T00:00:00.000Z,5-11,174,14.05,190
2020-10-06T00:00:00.000Z,12-15,123,19.34,146
2020-10-06T00:00:00.000Z,16-19,168,28.41,210
2020-10-07T00:00:00.000Z,0-4,82,10.39,86
2020-10-07T00:00:00.000Z,5-11,156,12.6,170
2020-10-07T00:00:00.000Z,12-15,86,13.52,120
2020-10-07T00:00:00.000Z,16-19,124,20.97,166
2020-10-08T00:00:00.000Z,0-4,71,8.99,79
2020-10-08T00:00:00.000Z,5-11,140,11.31,154
2020-10-08T00:00:00.000Z,12-15,80,12.58,105
2020-10-08T00:00:00.000Z,16-19,116,19.62,144
2020-10-09T00:00:00.000Z,0-4,52,6.59,71
2020-10-09T00:00:00.000Z,5-11,99,8,133
2020-10-09T00:00:00.000Z,12-15,87,13.68,90
2020-10-09T00:00:00.000Z,16-19,112,18.94,126
2020-10-10T00:00:00.000Z,0-4,23,2.91,68
2020-10-10T00:00:00.000Z,5-11,29,2.34,123
2020-10-10T00:00:00.000Z,12-15,18,2.83,87
2020-10-10T00:00:00.000Z,16-19,28,4.74,120
2020-10-11T00:00:00.000Z,0-4,26,3.29,65
2020-10-11T00:00:00.000Z,5-11,55,4.44,118
2020-10-11T00:00:00.000Z,12-15,38,5.98,82
2020-10-11T00:00:00.000Z,16-19,44,7.44,113
2020-10-12T00:00:00.000Z,0-4,69,8.74,59
2020-10-12T00:00:00.000Z,5-11,117,9.45,110
2020-10-12T00:00:00.000Z,12-15,70,11.01,71
2020-10-12T00:00:00.000Z,16-19,137,23.17,104
2020-10-13T00:00:00.000Z,0-4,54,6.84,53
2020-10-13T00:00:00.000Z,5-11,61,4.93,93
2020-10-13T00:00:00.000Z,12-15,52,8.18,61
2020-10-13T00:00:00.000Z,16-19,69,11.67,90
2020-10-14T00:00:00.000Z,0-4,62,7.85,51
2020-10-14T00:00:00.000Z,5-11,77,6.22,82
2020-10-14T00:00:00.000Z,12-15,48,7.55,56
2020-10-14T00:00:00.000Z,16-19,74,12.51,82
2020-10-15T00:00:00.000Z,0-4,42,5.32,46
2020-10-15T00:00:00.000Z,5-11,59,4.77,71
2020-10-15T00:00:00.000Z,12-15,50,7.86,51
2020-10-15T00:00:00.000Z,16-19,43,7.27,72
2020-10-16T00:00:00.000Z,0-4,37,4.69,44
2020-10-16T00:00:00.000Z,5-11,44,3.55,63
2020-10-16T00:00:00.000Z,12-15,22,3.46,42
2020-10-16T00:00:00.000Z,16-19,42,7.1,62
2020-10-17T00:00:00.000Z,0-4,7,0.89,42
2020-10-17T00:00:00.000Z,5-11,9,0.73,60
2020-10-17T00:00:00.000Z,12-15,3,0.47,40
2020-10-17T00:00:00.000Z,16-19,6,1.01,59
2020-10-18T00:00:00.000Z,0-4,10,1.27,40
2020-10-18T00:00:00.000Z,5-11,26,2.1,56
2020-10-18T00:00:00.000Z,12-15,18,2.83,37
2020-10-18T00:00:00.000Z,16-19,31,5.24,57
2020-10-19T00:00:00.000Z,0-4,28,3.55,34
2020-10-19T00:00:00.000Z,5-11,37,2.99,44
2020-10-19T00:00:00.000Z,12-15,29,4.56,31
2020-10-19T00:00:00.000Z,16-19,49,8.29,44
2020-10-20T00:00:00.000Z,0-4,23,2.91,29
2020-10-20T00:00:00.000Z,5-11,41,3.31,41
2020-10-20T00:00:00.000Z,12-15,28,4.4,28
2020-10-20T00:00:00.000Z,16-19,54,9.13,42
2020-10-21T00:00:00.000Z,0-4,29,3.67,25
2020-10-21T00:00:00.000Z,5-11,42,3.39,36
2020-10-21T00:00:00.000Z,12-15,22,3.46,24
2020-10-21T00:00:00.000Z,16-19,43,7.27,38
2020-10-22T00:00:00.000Z,0-4,22,2.79,22
2020-10-22T00:00:00.000Z,5-11,48,3.88,35
2020-10-22T00:00:00.000Z,12-15,26,4.09,21
2020-10-22T00:00:00.000Z,16-19,31,5.24,36
2020-10-23T00:00:00.000Z,0-4,16,2.03,19
2020-10-23T00:00:00.000Z,5-11,25,2.02,32
2020-10-23T00:00:00.000Z,12-15,22,3.46,21
2020-10-23T00:00:00.000Z,16-19,17,2.87,33
2020-10-24T00:00:00.000Z,0-4,4,0.51,18
2020-10-24T00:00:00.000Z,5-11,5,0.4,32
2020-10-24T00:00:00.000Z,12-15,2,0.31,21
2020-10-24T00:00:00.000Z,16-19,5,0.85,32
2020-10-25T00:00:00.000Z,0-4,14,1.77,19
2020-10-25T00:00:00.000Z,5-11,15,1.21,30
2020-10-25T00:00:00.000Z,12-15,11,1.73,20
2020-10-25T00:00:00.000Z,16-19,8,1.35,29
2020-10-26T00:00:00.000Z,0-4,10,1.27,16
2020-10-26T00:00:00.000Z,5-11,22,1.78,28
2020-10-26T00:00:00.000Z,12-15,12,1.89,17
2020-10-26T00:00:00.000Z,16-19,31,5.24,27
2020-10-27T00:00:00.000Z,0-4,20,2.53,16
2020-10-27T00:00:00.000Z,5-11,26,2.1,26
2020-10-27T00:00:00.000Z,12-15,8,1.26,14
2020-10-27T00:00:00.000Z,16-19,30,5.07,23
2020-10-28T00:00:00.000Z,0-4,21,2.66,15
2020-10-28T00:00:00.000Z,5-11,20,1.62,23
2020-10-28T00:00:00.000Z,12-15,15,2.36,13
2020-10-28T00:00:00.000Z,16-19,22,3.72,20
2020-10-29T00:00:00.000Z,0-4,11,1.39,13
2020-10-29T00:00:00.000Z,5-11,28,2.26,20
2020-10-29T00:00:00.000Z,12-15,12,1.89,11
2020-10-29T00:00:00.000Z,16-19,19,3.21,18
2020-10-30T00:00:00.000Z,0-4,14,1.77,13
2020-10-30T00:00:00.000Z,5-11,16,1.29,18
