date,CountBreathCum,CountSeriousCriticalCum,serious_critical_new,CountHardStatus
2021-08-10T00:00:00.000Z,3840,18681,77,403
2021-08-11T00:00:00.000Z,3846,18751,78,414
2021-08-12T00:00:00.000Z,3860,18823,89,454
2021-08-13T00:00:00.000Z,3873,18917,104,484
2021-08-14T00:00:00.000Z,3888,18997,86,506
2021-08-15T00:00:00.000Z,3904,19096,108,549
2021-08-16T00:00:00.000Z,3915,19175,86,542
2021-08-17T00:00:00.000Z,3926,19271,100,571
2021-08-18T00:00:00.000Z,3937,19365,107,605
2021-08-19T00:00:00.000Z,3947,19436,85,605
2021-08-20T00:00:00.000Z,3954,19526,98,616
2021-08-21T00:00:00.000Z,3967,19618,101,662
2021-08-22T00:00:00.000Z,3982,19711,110,696
2021-08-23T00:00:00.000Z,4000,19818,115,701
2021-08-24T00:00:00.000Z,4015,19911,102,704
2021-08-25T00:00:00.000Z,4029,20012,108,707
2021-08-26T00:00:00.000Z,4041,20103,97,704
2021-08-27T00:00:00.000Z,4060,20196,100,707
2021-08-28T00:00:00.000Z,4070,20269,85,703
2021-08-29T00:00:00.000Z,4085,20364,118,766
2021-08-30T00:00:00.000Z,4107,20455,106,759
2021-08-31T00:00:00.000Z,4137,20542,95,720
2021-09-01T00:00:00.000Z,4145,20630,95,699
2021-09-02T00:00:00.000Z,4155,20702,83,681
2021-09-03T00:00:00.000Z,4167,20776,80,667
2021-09-04T00:00:00.000Z,4183,20841,76,673
2021-09-05T00:00:00.000Z,4199,20913,82,692
2021-09-06T00:00:00.000Z,4207,20966,58,658
2021-09-07T00:00:00.000Z,4220,21036,82,649
2021-09-08T00:00:00.000Z,4239,21093,66,667
2021-09-09T00:00:00.000Z,4252,21157,72,677
2021-09-10T00:00:00.000Z,4264,21236,89,678
2021-09-11T00:00:00.000Z,4273,21302,75,686
2021-09-12T00:00:00.000Z,4293,21384,88,707
2021-09-13T00:00:00.000Z,4310,21451,78,683
2021-09-14T00:00:00.000Z,4328,21529,83,674
2021-09-15T00:00:00.000Z,4339,21595,79,662
2021-09-16T00:00:00.000Z,4349,21649,62,642
2021-09-17T00:00:00.000Z,4367,21711,73,678
2021-09-18T00:00:00.000Z,4376,21809,111,711
2021-09-19T00:00:00.000Z,4388,21884,87,729
2021-09-20T00:00:00.000Z,4397,21962,87,707
2021-09-21T00:00:00.000Z,4408,22041,90,703
2021-09-22T00:00:00.000Z,4423,22114,90,737
2021-09-23T00:00:00.000Z,4446,22193,85,731
2021-09-24T00:00:00.000Z,4466,22248,68,703
2021-09-25T00:00:00.000Z,4478,22310,69,687
2021-09-26T00:00:00.000Z,4494,22368,74,705
2021-09-27T00:00:00.000Z,4512,22427,63,676
2021-09-28T00:00:00.000Z,4522,22476,61,661
2021-09-29T00:00:00.000Z,4532,22522,56,666
2021-09-30T00:00:00.000Z,4544,22572,60,635
2021-10-01T00:00:00.000Z,4549,22619,52,606
2021-10-02T00:00:00.000Z,4554,22654,44,588
2021-10-03T00:00:00.000Z,4563,22690,43,577
2021-10-04T00:00:00.000Z,4574,22724,39,549
2021-10-05T00:00:00.000Z,4581,22759,35,501
2021-10-06T00:00:00.000Z,4585,22793,40,483
2021-10-07T00:00:00.000Z,4588,22821,34,462
2021-10-08T00:00:00.000Z,4592,22860,44,456
2021-10-09T00:00:00.000Z,4598,22888,35,454
2021-10-10T00:00:00.000Z,4604,22914,32,456
2021-10-11T00:00:00.000Z,4610,22945,35,435
2021-10-12T00:00:00.000Z,4614,22966,26,420
2021-10-13T00:00:00.000Z,4617,22990,30,408
2021-10-14T00:00:00.000Z,4624,23011,25,385
2021-10-15T00:00:00.000Z,4632,23039,30,378
2021-10-16T00:00:00.000Z,4637,23056,22,374
2021-10-17T00:00:00.000Z,4645,23075,25,381
2021-10-18T00:00:00.000Z,4653,23091,19,358
2021-10-19T00:00:00.000Z,4654,23112,23,351
2021-10-20T00:00:00.000Z,4655,23123,17,339
2021-10-21T00:00:00.000Z,4661,23131,13,312
2021-10-22T00:00:00.000Z,4664,23148,19,300
2021-10-23T00:00:00.000Z,4667,23155,11,291
2021-10-24T00:00:00.000Z,4676,23160,8,279
2021-10-25T00:00:00.000Z,4680,23170,13,257
2021-10-26T00:00:00.000Z,4682,23176,8,241
2021-10-27T00:00:00.000Z,4685,23189,16,232
2021-10-28T00:00:00.000Z,4689,23201,17,231
2021-10-29T00:00:00.000Z,4690,23206,8,217
2021-10-30T00:00:00.000Z,4692,23211,9,215
2021-10-31T00:00:00.000Z,4693,23220,14,218
2021-11-01T00:00:00.000Z,4695,23228,13,210
2021-11-02T00:00:00.000Z,4695,23236,10,205
2021-11-03T00:00:00.000Z,4695,23241,6,190
2021-11-04T00:00:00.000Z,4697,23242,3,175
2021-11-05T00:00:00.000Z,4698,23248,7,172
2021-11-06T00:00:00.000Z,4698,23254,6,174
2021-11-07T00:00:00.000Z,4699,23255,2,169
2021-11-08T00:00:00.000Z,4702,23259,7,163
2021-11-09T00:00:00.000Z,4704,23266,7,154
2021-11-10T00:00:00.000Z,4705,23271,8,146
2021-11-11T00:00:00.000Z,4707,23279,8,145
2021-11-12T00:00:00.000Z,4708,23286,7,147
2021-11-13T00:00:00.000Z,4710,23291,5,149
2021-11-14T00:00:00.000Z,4712,23296,5,149
2021-11-15T00:00:00.000Z,4714,23301,6,138
2021-11-16T00:00:00.000Z,4715,23305,6,135
2021-11-17T00:00:00.000Z,4715,23309,7,136
2021-11-18T00:00:00.000Z,4716,23314,5,132
2021-11-19T00:00:00.000Z,4716,23317,3,124
2021-11-20T00:00:00.000Z,4717,23325,8,127
2021-11-21T00:00:00.000Z,4719,23331,7,129
2021-11-22T00:00:00.000Z,4723,23337,6,128
2021-11-23T00:00:00.000Z,4727,23342,6,125
2021-11-24T00:00:00.000Z,4728,23346,5,118
2021-11-25T00:00:00.000Z,4728,23354,8,118
2021-11-26T00:00:00.000Z,4729,23361,8,121
2021-11-27T00:00:00.000Z,4729,23367,9,123
2021-11-28T00:00:00.000Z,4733,23372,7,125
2021-11-29T00:00:00.000Z,4735,23374,3,117
2021-11-30T00:00:00.000Z,4736,23377,6,115
2021-12-01T00:00:00.000Z,4737,23379,2,112
2021-12-02T00:00:00.000Z,4738,23384,6,111
2021-12-03T00:00:00.000Z,4740,23388,4,108
2021-12-04T00:00:00.000Z,4740,23393,5,106
2021-12-05T00:00:00.000Z,4740,23398,6,107
2021-12-06T00:00:00.000Z,4742,23400,6,106
2021-12-07T00:00:00.000Z,4742,23405,5,102
2021-12-08T00:00:00.000Z,4743,23408,3,96
2021-12-09T00:00:00.000Z,4745,23412,5,89
2021-12-10T00:00:00.000Z,4746,23419,11,96
2021-12-11T00:00:00.000Z,4746,23422,4,96
2021-12-12T00:00:00.000Z,4746,23424,2,91
2021-12-13T00:00:00.000Z,4747,23430,7,91
2021-12-14T00:00:00.000Z,4747,23432,3,86
2021-12-15T00:00:00.000Z,4748,23432,1,80
2021-12-16T00:00:00.000Z,4749,23436,4,77
2021-12-17T00:00:00.000Z,4750,23442,6,79
2021-12-18T00:00:00.000Z,4751,23444,4,77
2021-12-19T00:00:00.000Z,4755,23449,6,80
2021-12-20T00:00:00.000Z,4757,23456,9,78
2021-12-21T00:00:00.000Z,4757,23461,8,77
2021-12-22T00:00:00.000Z,4757,23464,5,75
2021-12-23T00:00:00.000Z,4758,23470,9,79
2021-12-24T00:00:00.000Z,4758,23481,12,84
2021-12-25T00:00:00.000Z,4758,23491,12,88
2021-12-26T00:00:00.000Z,4760,23501,13,92
2021-12-27T00:00:00.000Z,4761,23507,6,81
2021-12-28T00:00:00.000Z,4762,23515,12,84
2021-12-29T00:00:00.000Z,4763,23524,12,87
2021-12-30T00:00:00.000Z,4763,23530,7,88
2021-12-31T00:00:00.000Z,4763,23538,10,95
2022-01-01T00:00:00.000Z,4764,23548,12,101
2022-01-02T00:00:00.000Z,4764,23566,20,110
2022-01-03T00:00:00.000Z,4766,23575,12,108
2022-01-04T00:00:00.000Z,4771,23592,19,114
2022-01-05T00:00:00.000Z,4772,23621,30,128
2022-01-06T00:00:00.000Z,4774,23646,25,132
2022-01-07T00:00:00.000Z,4780,23676,36,147
2022-01-08T00:00:00.000Z,4784,23705,33,161
2022-01-09T00:00:00.000Z,4788,23753,50,193
2022-01-10T00:00:00.000Z,4798,23802,53,215
2022-01-11T00:00:00.000Z,4803,23865,70,246
2022-01-12T00:00:00.000Z,4811,23898,37,238
2022-01-13T00:00:00.000Z,4819,23981,88,283
2022-01-14T00:00:00.000Z,4829,24063,91,318
2022-01-15T00:00:00.000Z,4848,24148,96,371
2022-01-16T00:00:00.000Z,4856,24273,131,432
2022-01-17T00:00:00.000Z,4870,24380,119,458
2022-01-18T00:00:00.000Z,4886,24496,132,516
2022-01-19T00:00:00.000Z,4900,24612,129,539
2022-01-20T00:00:00.000Z,4916,24752,152,589
2022-01-21T00:00:00.000Z,4943,24906,174,646
2022-01-22T00:00:00.000Z,4967,25045,164,718
2022-01-23T00:00:00.000Z,4985,25200,184,798
2022-01-24T00:00:00.000Z,5014,25348,166,816
2022-01-25T00:00:00.000Z,5036,25451,114,845
