priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date
UpToNow,שוודיה,כתום,2,2243,7,0.31,
UpToNow,בולגריה,כתום,2,34425,489,1.42,
UpToNow,סין,צהוב,3,2427,3,0.12,
UpToNow,דנמרק,כתום,2,4505,14,0.31,
UpToNow,קובה,כתום,2,44,1,2.27,
UpToNow,קטר,כתום,2,119,0,0,
UpToNow,סודן,כתום,2,7,0,0,
UpToNow,גינאה,כתום,2,29,2,6.9,
UpToNow,סן מרינו,כתום,2,9,0,0,
UpToNow,אוקראינה,כתום,2,85082,3774,4.44,
UpToNow,סמואה,כתום,2,1,0,0,
UpToNow,גמייקה,כתום,2,41,1,2.44,
UpToNow,תוניסיה,כתום,2,156,11,7.05,
UpToNow,הודו,כתום,2,2585,15,0.58,
UpToNow,ערב הסעודית,כתום,2,187,1,0.53,
UpToNow,עומן,כתום,2,11,0,0,
UpToNow,טנזניה,כתום,2,3779,55,1.46,
UpToNow,פורטוגל,צהוב,3,7659,26,0.34,
UpToNow,בליז,כתום,2,13,1,7.69,
UpToNow,מלזיה,כתום,2,6,0,0,
UpToNow,קוסטה ריקה,כתום,2,2336,33,1.41,
UpToNow,אל סלבדור,כתום,2,43,0,0,
UpToNow,הולנד,כתום,2,29285,137,0.47,
UpToNow,ניו זילנד,צהוב,3,98,1,1.02,
UpToNow,נפאל,כתום,2,159,1,0.63,
UpToNow,גרנדה,כתום,2,26,0,0,
UpToNow,זמביה,כתום,2,232,1,0.43,
UpToNow,מולדובה,כתום,2,12470,185,1.48,
UpToNow,מרטיניק,כתום,2,3,0,0,
UpToNow,ונצואלה,כתום,2,190,3,1.58,
UpToNow,פנמה,כתום,2,1318,15,1.14,
UpToNow,רומניה,כתום,2,41841,359,0.86,
UpToNow,שוויץ,כתום,2,38059,171,0.45,
UpToNow,איסלנד,כתום,2,7623,50,0.66,
UpToNow,איי מרשל,כתום,2,1,0,0,
UpToNow,קנדה,כתום,2,16455,34,0.21,
UpToNow,קניה,כתום,2,1064,17,1.6,
UpToNow,גיבוטי,כתום,2,1,0,0,
UpToNow,צאד,כתום,2,17,0,0,
UpToNow,ונואטו,כתום,2,2,0,0,
UpToNow,ירדן,כתום,2,33314,190,0.57,
UpToNow,ויטנאם,כתום,2,86,0,0,
UpToNow,בלגיה,כתום,2,13410,51,0.38,
UpToNow,סוריה,כתום,2,574,0,0,
UpToNow,אירן,כתום,2,3,0,0,
UpToNow,מלדיבים,כתום,2,4871,25,0.51,
UpToNow,מוזמביק,כתום,2,91,0,0,
UpToNow,לאוס,כתום,2,2,0,0,
UpToNow,חוף השנהב,כתום,2,237,4,1.69,
UpToNow,ניקרגואה,כתום,2,25,0,0,
UpToNow,אקואדור,כתום,2,300,2,0.67,
UpToNow,פורטו ריקו,כתום,2,34,0,0,
UpToNow,מלטה,צהוב,3,305,0,0,
UpToNow,מונגוליה,כתום,2,11,0,0,
UpToNow,קפריסין,צהוב,3,58494,244,0.42,
UpToNow,גמביה,כתום,2,18,0,0,
UpToNow,רואנדה,כתום,2,344,2,0.58,
UpToNow,אנגליה,כתום,2,1,0,0,
UpToNow,ראוניון,כתום,2,9,0,0,
UpToNow,הונדורס,כתום,2,72,0,0,
UpToNow,סט וינסנט,כתום,2,9,1,11.11,
UpToNow,יפן,כתום,2,652,3,0.46,
UpToNow,פיליפינים,כתום,2,1552,18,1.16,
UpToNow,בהמס,כתום,2,43,0,0,
UpToNow,לטביה,כתום,2,2270,3,0.13,
UpToNow,בוליביה,כתום,2,87,0,0,
UpToNow,טג'יקיסטאן,כתום,2,70,0,0,
UpToNow,טונגה,כתום,2,2,0,0,
UpToNow,ברמודה,כתום,2,6,0,0,
UpToNow,זאיר,כתום,2,153,1,0.65,
UpToNow,ספרד,כתום,2,22673,194,0.86,
UpToNow,איי פיגי,כתום,2,4,0,0,
UpToNow,מאלי,כתום,2,164,7,4.27,
UpToNow,איי הבתולה,כתום,2,6,0,0,
UpToNow,גאורגיה,כתום,2,58242,323,0.55,
UpToNow,תימן,כתום,2,7,0,0,
UpToNow,אסטוניה,כתום,2,788,5,0.63,
UpToNow,סומליה,כתום,2,4,0,0,
UpToNow,לוכסמבורג,כתום,2,194,0,0,
UpToNow,פקיסטן,כתום,2,3,0,0,
UpToNow,אזרביג'אן,כתום,2,4196,40,0.95,
UpToNow,הונג קונג,צהוב,3,448,2,0.45,
UpToNow,מונקו,כתום,2,109,4,3.67,
UpToNow,ברוניי,כתום,2,1,0,0,
UpToNow,לסוטו,כתום,2,15,0,0,
UpToNow,מקסיקו,כתום,2,1142,22,1.93,
UpToNow,איי קיימן,כתום,2,2,0,0,
UpToNow,אוסטרליה,כתום,2,1042,2,0.19,
UpToNow,מדגסקר,כתום,2,7,0,0,
UpToNow,סט. לוציה,כתום,2,1,0,0,
UpToNow,בחריין,צהוב,3,299,0,0,
UpToNow,ליכטנשטיין,כתום,2,1,0,0,
UpToNow,אלגיריה,כתום,2,10,0,0,
UpToNow,גיברלטר,כתום,2,109,1,0.92,
UpToNow,ארמניה,כתום,2,1245,16,1.29,
UpToNow,אורגוואי,צהוב,3,449,3,0.67,
UpToNow,גאנה,כתום,2,661,7,1.06,
UpToNow,גרמניה,כתום,2,67493,174,0.26,
UpToNow,צ'ילה,כתום,2,257,0,0,
UpToNow,קיריבטי,כתום,2,5,0,0,
UpToNow,סורינם,כתום,2,4,0,0,
UpToNow,גויאנה,כתום,2,9,0,0,
UpToNow,טוגו,כתום,2,83,0,0,
UpToNow,אבחזיסטאן,כתום,2,60,1,1.67,
UpToNow,אוגנדה,כתום,2,369,6,1.63,
UpToNow,דומיניקה,כתום,2,44,0,0,
UpToNow,טובלו,כתום,2,3,0,0,
UpToNow,ניגריה,כתום,2,825,5,0.61,
UpToNow,מלאווי,כתום,2,210,0,0,
UpToNow,בורונדי,כתום,2,10,0,0,
UpToNow,אוזבקיסטן,כתום,2,2711,104,3.84,
UpToNow,פרו,כתום,2,881,18,2.04,
UpToNow,סלובקיה,כתום,2,1513,4,0.26,
UpToNow,תאילנד,כתום,2,7031,17,0.24,
UpToNow,איטליה,צהוב,3,60385,148,0.25,
UpToNow,קמבודיה,כתום,2,16,0,0,
UpToNow,קולומביה,כתום,2,904,7,0.77,
UpToNow,הונגריה,כתום,2,39816,219,0.55,
UpToNow,מקאו,כתום,2,19,0,0,
UpToNow,תורכיה,כתום,2,102235,1428,1.4,
UpToNow,אפגניסטן,כתום,2,7,0,0,
UpToNow,ליבריה,כתום,2,24,0,0,
UpToNow,פינלנד,כתום,2,2626,8,0.3,
UpToNow,מרוקו,כתום,2,2826,60,2.12,
UpToNow,רוסיה,כתום,2,29484,354,1.2,
UpToNow,קרואטיה,כתום,2,2552,40,1.57,
UpToNow,אוסטריה,צהוב,3,62229,235,0.38,
UpToNow,עירק,כתום,2,105,1,0.95,
UpToNow,סרביה,כתום,2,5145,44,0.86,
UpToNow,לוב,כתום,2,4,0,0,
UpToNow,קונגו,כתום,2,36,2,5.56,
UpToNow,זימבאבווה,כתום,2,95,0,0,
UpToNow,ארגנטינה,כתום,2,1289,6,0.47,
UpToNow,קירג'זסטאן,כתום,2,543,33,6.08,
UpToNow,קמרון,כתום,2,99,4,4.04,
UpToNow,מאוריציוס,כתום,2,47,0,0,
UpToNow,בנגלדש,כתום,2,3,0,0,
UpToNow,פרגוואי,כתום,2,157,1,0.64,
UpToNow,אנגולה,כתום,2,223,1,0.45,
UpToNow,טיוואן,צהוב,3,186,0,0,
UpToNow,פלאו,כתום,2,1,0,0,
UpToNow,גבון,כתום,2,30,0,0,
UpToNow,נמיביה,כתום,2,118,0,0,
UpToNow,מצרים,כתום,2,122884,617,0.5,
UpToNow,פולין,כתום,2,22591,98,0.43,
UpToNow,גווטאמלה,כתום,2,313,12,3.83,
UpToNow,בילורוסיה,כתום,2,8993,88,0.98,
UpToNow,יוון,כתום,2,205532,1069,0.52,
UpToNow,ברזיל,כתום,2,973,7,0.72,
UpToNow,אנדורה,כתום,2,19,0,0,
UpToNow,אינדונזיה,כתום,2,51,0,0,
UpToNow,נורבגיה,כתום,2,580,3,0.52,
UpToNow,סנגל,כתום,2,75,0,0,
UpToNow,מקדוניה,כתום,2,173,2,1.16,
UpToNow,ניגר,כתום,2,12,0,0,
UpToNow,סלובניה,כתום,2,1569,7,0.45,
UpToNow,קזחסטאן,כתום,2,816,27,3.31,
UpToNow,בוטסואנה,כתום,2,134,0,0,
UpToNow,צכיה,צהוב,3,35518,199,0.56,
UpToNow,פאפואה,כתום,2,13,0,0,
UpToNow,איי סיישל,כתום,2,5656,10,0.18,
UpToNow,גואם,כתום,2,1,0,0,
UpToNow,סינגפור,כתום,2,479,2,0.42,
UpToNow,קוסובו,צהוב,3,68,0,0,
UpToNow,אריתראה,כתום,2,4,0,0,
UpToNow,אלבניה,כתום,2,1683,7,0.42,
UpToNow,אירלנד,כתום,2,1167,0,0,
UpToNow,איי קוק,כתום,2,3,0,0,
UpToNow,כווית,כתום,2,7,0,0,
UpToNow,אתיופיה,כתום,2,3912,45,1.15,
UpToNow,האיטי,כתום,2,4,0,0,
LastMonth,גויאנה הצרפתית,כתום,2,14,0,0,
LastMonth,הרפ הדומיניקנית,כתום,2,357,4,1.12,
LastMonth,איי קייפ וורדה,כתום,2,1,0,0,
LastMonth,דרום סודאן,כתום,2,9,0,0,
LastMonth,איי טורקס וקייקוס,כתום,2,7,0,0,
LastMonth,ערב הסעודית,כתום,2,26,0,0,
LastMonth,סיירה ליאונה,כתום,2,3,0,0,
LastMonth,קוסטה ריקה,כתום,2,1105,10,0.9,
LastMonth,אל סלבדור,כתום,2,14,0,0,
LastMonth,ניו זילנד,צהוב,3,18,0,0,
LastMonth,האנטילים ההולנדים,כתום,2,12,0,0,
LastMonth,דרום אפריקה,כתום,2,1105,2,0.18,
LastMonth,בורקינה פאסו,כתום,2,6,0,0,
LastMonth,קלדוניה החדשה,כתום,2,1,0,0,
LastMonth,קוריאה הדרומית,כתום,2,150,0,0,
LastMonth,חוף השנהב,כתום,2,38,0,0,
LastMonth,פורטו ריקו,כתום,2,6,0,0,
LastMonth,אנטיגואה וברבודה,כתום,2,2,0,0,
LastMonth,פיליפינים,כתום,2,173,0,0,
LastMonth,מיאנמר (בורמה),כתום,2,5,0,0,
LastMonth,תורכמניסטאן,כתום,2,27,0,0,
LastMonth,טג'יקיסטאן,כתום,2,10,0,0,
LastMonth,הממלכה המאוחדת,כתום,2,20806,69,0.33,
LastMonth,פולינזיה הצרפתית,כתום,2,7,0,0,
LastMonth,לוכסמבורג,כתום,2,29,0,0,
LastMonth,אזרביג'אן,כתום,2,1435,2,0.14,
LastMonth,בוסניה הרצגובינה,כתום,2,552,7,1.27,
LastMonth,גינאה המשוונית,כתום,2,12,0,0,
LastMonth,הונג קונג,צהוב,3,124,0,0,
LastMonth,איחוד האמירויות הערב,צהוב,3,7763,17,0.22,
LastMonth,טרינידד וטובגו,כתום,2,1,0,0,
LastMonth,סט. לוציה,כתום,2,1,0,0,
LastMonth,ליכטנשטיין,כתום,2,1,0,0,
LastMonth,אבחזיסטאן,כתום,2,21,1,4.76,
LastMonth,אוזבקיסטן,כתום,2,855,3,0.35,
LastMonth,איי גילברט ואליס,כתום,2,3,0,0,
LastMonth,ארצות הברית,כתום,2,66225,442,0.67,
LastMonth,זימבאבווה,כתום,2,25,0,0,
LastMonth,קירג'זסטאן,כתום,2,150,0,0,
LastMonth,מאוריציוס,כתום,2,16,0,0,
LastMonth,בילורוסיה,כתום,2,2229,43,1.93,
LastMonth,אינדונזיה,כתום,2,6,0,0,
LastMonth,איי סיישל,כתום,2,1941,0,0,
LastMonth,סרי לנקה (צילון),כתום,2,198,0,0,
LastMonth,בנין (דהומי),כתום,2,1,0,0,
month3,גויאנה הצרפתית,כתום,2,26,1,3.85,
month3,הרפ הדומיניקנית,כתום,2,556,5,0.9,
month3,איי קייפ וורדה,כתום,2,1,0,0,
month3,איי שלמה הבריטיים,כתום,2,2,0,0,
month3,איי טורקס וקייקוס,כתום,2,85,1,1.18,
month3,רפ מרכז אפריקנית,כתום,2,7,0,0,
month3,סיירה ליאונה,כתום,2,11,0,0,
month3,האנטילים ההולנדים,כתום,2,46,0,0,
month3,בורקינה פאסו,כתום,2,26,0,0,
month3,קלדוניה החדשה,כתום,2,2,0,0,
month3,קוריאה הדרומית,כתום,2,409,0,0,
month3,אנטיגואה וברבודה,כתום,2,6,0,0,
month3,מיאנמר (בורמה),כתום,2,9,0,0,
month3,הממלכה המאוחדת,כתום,2,42827,232,0.54,
month3,פולינזיה הצרפתית,כתום,2,19,0,0,
month3,בוסניה הרצגובינה,כתום,2,1643,23,1.4,
month3,גינאה המשוונית,כתום,2,21,0,0,
month3,איחוד האמירויות הערב,צהוב,3,10895,48,0.44,
month3,טרינידד וטובגו,כתום,2,2,0,0,
month3,איי גילברט ואליס,כתום,2,25,0,0,
month3,סרי לנקה (צילון),כתום,2,388,2,0.52,
month3,סאו טומה ופרינציפה,כתום,2,2,0,0,
month3,בנין (דהומי),כתום,2,5,0,0,
month6,גויאנה הצרפתית,כתום,2,41,1,2.44,
month6,הרפ הדומיניקנית,כתום,2,639,5,0.78,
month6,איי קייפ וורדה,כתום,2,4,0,0,
month6,איי שלמה הבריטיים,כתום,2,2,0,0,
month6,איי טורקס וקייקוס,כתום,2,143,1,0.7,
month6,רפ מרכז אפריקנית,כתום,2,14,0,0,
month6,סיירה ליאונה,כתום,2,22,0,0,
month6,האנטילים ההולנדים,כתום,2,63,0,0,
month6,בורקינה פאסו,כתום,2,32,0,0,
month6,קלדוניה החדשה,כתום,2,3,0,0,
month6,קוריאה הדרומית,כתום,2,680,0,0,
month6,אנטיגואה וברבודה,כתום,2,10,0,0,
month6,מיאנמר (בורמה),כתום,2,10,0,0,
month6,הממלכה המאוחדת,כתום,2,68064,401,0.59,
month6,איי ווליס ופוטונה,כתום,2,5,0,0,
month6,קוריאה הצפונית,כתום,2,5,0,0,
month6,פולינזיה הצרפתית,כתום,2,22,0,0,
month6,בוסניה הרצגובינה,כתום,2,1761,23,1.31,
month6,גינאה המשוונית,כתום,2,57,0,0,
month6,איחוד האמירויות הערב,צהוב,3,31274,93,0.3,
month6,טרינידד וטובגו,כתום,2,2,0,0,
month6,איי גילברט ואליס,כתום,2,31,0,0,
month6,סרי לנקה (צילון),כתום,2,480,2,0.42,
month6,סאו טומה ופרינציפה,כתום,2,3,0,0,
month6,בנין (דהומי),כתום,2,5,0,0,
year,גויאנה הצרפתית,כתום,2,41,1,2.44,
year,הרפ הדומיניקנית,כתום,2,639,5,0.78,
year,איי קייפ וורדה,כתום,2,4,0,0,
year,איי שלמה הבריטיים,כתום,2,2,0,0,
year,איי טורקס וקייקוס,כתום,2,143,1,0.7,
year,רפ מרכז אפריקנית,כתום,2,14,0,0,
year,האנטילים ההולנדים,כתום,2,63,0,0,
year,קוריאה הדרומית,כתום,2,680,0,0,
year,אנטיגואה וברבודה,כתום,2,10,0,0,
year,מיאנמר (בורמה),כתום,2,10,0,0,
year,הממלכה המאוחדת,כתום,2,68064,401,0.59,
year,איי ווליס ופוטונה,כתום,2,5,0,0,
year,קוריאה הצפונית,כתום,2,5,0,0,
year,פולינזיה הצרפתית,כתום,2,22,0,0,
year,בוסניה הרצגובינה,כתום,2,1761,23,1.31,
year,גינאה המשוונית,כתום,2,57,0,0,
year,איחוד האמירויות הערב,צהוב,3,31274,93,0.3,
year,טרינידד וטובגו,כתום,2,2,0,0,
year,איי גילברט ואליס,כתום,2,31,0,0,
year,סרי לנקה (צילון),כתום,2,480,2,0.42,
year,סאו טומה ופרינציפה,כתום,2,3,0,0,
UpToNow,גויאנה הצרפתית,כתום,2,41,1,2.44,
UpToNow,הרפ הדומיניקנית,כתום,2,639,5,0.78,
UpToNow,איי קייפ וורדה,כתום,2,4,0,0,
UpToNow,איי שלמה הבריטיים,כתום,2,2,0,0,
UpToNow,איי טורקס וקייקוס,כתום,2,143,1,0.7,
UpToNow,רפ מרכז אפריקנית,כתום,2,14,0,0,
UpToNow,סיירה ליאונה,כתום,2,22,0,0,
UpToNow,האנטילים ההולנדים,כתום,2,63,0,0,
UpToNow,איי פאלקלנד,כתום,2,1,0,0,
UpToNow,דרום אפריקה,כתום,2,2308,14,0.61,
UpToNow,בורקינה פאסו,כתום,2,32,0,0,
UpToNow,קלדוניה החדשה,כתום,2,3,0,0,
UpToNow,קוריאה הדרומית,כתום,2,680,0,0,
UpToNow,אנטיגואה וברבודה,כתום,2,10,0,0,
UpToNow,גינאה החדשה,כתום,2,3,0,0,
UpToNow,מיאנמר (בורמה),כתום,2,10,0,0,
UpToNow,תורכמניסטאן,כתום,2,1009,25,2.48,
UpToNow,הממלכה המאוחדת,כתום,2,68064,401,0.59,
UpToNow,איי ווליס ופוטונה,כתום,2,5,0,0,
UpToNow,קוריאה הצפונית,כתום,2,5,0,0,
UpToNow,פולינזיה הצרפתית,כתום,2,22,0,0,
UpToNow,בוסניה הרצגובינה,כתום,2,1761,23,1.31,
UpToNow,גינאה המשוונית,כתום,2,57,0,0,
UpToNow,איחוד האמירויות הערב,צהוב,3,31274,93,0.3,
UpToNow,טרינידד וטובגו,כתום,2,2,0,0,
UpToNow,איי גילברט ואליס,כתום,2,31,0,0,
UpToNow,ארצות הברית,כתום,2,298789,1826,0.61,
UpToNow,איי נורפולק,כתום,2,2,0,0,
UpToNow,סרי לנקה (צילון),כתום,2,480,2,0.42,
UpToNow,סאו טומה ופרינציפה,כתום,2,3,0,0,
UpToNow,בנין (דהומי),כתום,2,5,0,0,
LastMonth,צרפת,צהוב,3,25056,38,0.15,
LastMonth,מונטנגרו,כתום,2,3093,5,0.16,
LastMonth,לבנון,כתום,2,16,0,0,
LastMonth,ברבדוס,כתום,2,2,0,0,
LastMonth,ליטא,כתום,2,1243,2,0.16,
LastMonth,שוודיה,כתום,2,408,0,0,
LastMonth,בולגריה,כתום,2,704,1,0.14,
LastMonth,סין,צהוב,3,521,0,0,
LastMonth,דנמרק,כתום,2,1659,3,0.18,
LastMonth,קובה,כתום,2,5,0,0,
LastMonth,קטר,כתום,2,22,0,0,
LastMonth,גינאה,כתום,2,6,0,0,
LastMonth,סן מרינו,כתום,2,2,0,0,
LastMonth,אוקראינה,כתום,2,16919,261,1.54,
LastMonth,גמייקה,כתום,2,9,1,11.11,
LastMonth,תוניסיה,כתום,2,37,0,0,
LastMonth,הודו,כתום,2,936,1,0.11,
LastMonth,עומן,כתום,2,2,0,0,
LastMonth,טנזניה,כתום,2,1036,2,0.19,
LastMonth,פורטוגל,צהוב,3,2409,4,0.17,
LastMonth,מלזיה,כתום,2,1,0,0,
LastMonth,הולנד,כתום,2,6847,19,0.28,
LastMonth,נפאל,כתום,2,72,0,0,
LastMonth,גרנדה,כתום,2,4,0,0,
LastMonth,זמביה,כתום,2,29,0,0,
LastMonth,מולדובה,כתום,2,2377,36,1.51,
LastMonth,ונצואלה,כתום,2,28,0,0,
LastMonth,פנמה,כתום,2,476,10,2.1,
LastMonth,רומניה,כתום,2,11218,61,0.54,
LastMonth,שוויץ,כתום,2,8844,37,0.42,
LastMonth,איסלנד,כתום,2,1259,1,0.08,
LastMonth,קנדה,כתום,2,5730,10,0.17,
LastMonth,קניה,כתום,2,219,1,0.46,
LastMonth,צאד,כתום,2,3,0,0,
LastMonth,ירדן,כתום,2,6906,40,0.58,
LastMonth,ויטנאם,כתום,2,22,0,0,
LastMonth,בלגיה,כתום,2,2990,10,0.33,
LastMonth,סוריה,כתום,2,72,0,0,
LastMonth,אירן,כתום,2,1,0,0,
LastMonth,מלדיבים,כתום,2,1631,1,0.06,
LastMonth,מוזמביק,כתום,2,26,0,0,
LastMonth,לאוס,כתום,2,1,0,0,
LastMonth,ניקרגואה,כתום,2,8,0,0,
LastMonth,אקואדור,כתום,2,129,1,0.78,
LastMonth,מלטה,צהוב,3,38,0,0,
LastMonth,מונגוליה,כתום,2,4,0,0,
LastMonth,קפריסין,צהוב,3,14421,17,0.12,
LastMonth,גמביה,כתום,2,4,0,0,
LastMonth,רואנדה,כתום,2,78,0,0,
LastMonth,ראוניון,כתום,2,1,0,0,
LastMonth,הונדורס,כתום,2,14,0,0,
LastMonth,יפן,כתום,2,68,0,0,
LastMonth,בהמס,כתום,2,8,0,0,
LastMonth,לטביה,כתום,2,657,0,0,
LastMonth,בוליביה,כתום,2,6,0,0,
LastMonth,ברמודה,כתום,2,1,0,0,
LastMonth,זאיר,כתום,2,28,0,0,
LastMonth,ספרד,כתום,2,10199,11,0.11,
LastMonth,איי פיגי,כתום,2,3,0,0,
LastMonth,מאלי,כתום,2,38,0,0,
LastMonth,גאורגיה,כתום,2,13334,41,0.31,
LastMonth,אסטוניה,כתום,2,144,0,0,
LastMonth,סומליה,כתום,2,1,0,0,
LastMonth,פקיסטן,כתום,2,2,0,0,
LastMonth,מונקו,כתום,2,11,0,0,
LastMonth,לסוטו,כתום,2,2,0,0,
LastMonth,מקסיקו,כתום,2,241,9,3.73,
LastMonth,אוסטרליה,כתום,2,182,0,0,
LastMonth,מדגסקר,כתום,2,1,0,0,
LastMonth,בחריין,צהוב,3,213,0,0,
LastMonth,אלגיריה,כתום,2,1,0,0,
LastMonth,גיברלטר,כתום,2,20,1,5,
LastMonth,ארמניה,כתום,2,386,5,1.3,
LastMonth,אורגוואי,צהוב,3,115,0,0,
LastMonth,גאנה,כתום,2,159,1,0.63,
LastMonth,גרמניה,כתום,2,17525,17,0.1,
LastMonth,צ'ילה,כתום,2,45,0,0,
LastMonth,גויאנה,כתום,2,9,0,0,
LastMonth,טוגו,כתום,2,19,0,0,
LastMonth,אוגנדה,כתום,2,87,0,0,
LastMonth,דומיניקה,כתום,2,22,0,0,
LastMonth,טובלו,כתום,2,2,0,0,
LastMonth,ניגריה,כתום,2,157,0,0,
LastMonth,מלאווי,כתום,2,6,0,0,
LastMonth,בורונדי,כתום,2,1,0,0,
LastMonth,פרו,כתום,2,478,5,1.05,
LastMonth,סלובקיה,כתום,2,1154,0,0,
LastMonth,תאילנד,כתום,2,1697,4,0.24,
LastMonth,איטליה,צהוב,3,22110,11,0.05,
LastMonth,קמבודיה,כתום,2,1,0,0,
LastMonth,קולומביה,כתום,2,335,2,0.6,
LastMonth,הונגריה,כתום,2,16274,34,0.21,
LastMonth,מקאו,כתום,2,7,0,0,
LastMonth,תורכיה,כתום,2,5956,16,0.27,
LastMonth,אפגניסטן,כתום,2,2,0,0,
LastMonth,ליבריה,כתום,2,7,0,0,
LastMonth,פינלנד,כתום,2,705,0,0,
LastMonth,מרוקו,כתום,2,1270,2,0.16,
LastMonth,רוסיה,כתום,2,10687,155,1.45,
LastMonth,קרואטיה,כתום,2,539,2,0.37,
LastMonth,אוסטריה,צהוב,3,20851,21,0.1,
LastMonth,עירק,כתום,2,7,0,0,
LastMonth,סרביה,כתום,2,806,1,0.12,
LastMonth,קונגו,כתום,2,5,0,0,
LastMonth,ארגנטינה,כתום,2,553,2,0.36,
LastMonth,קמרון,כתום,2,21,1,4.76,
LastMonth,בנגלדש,כתום,2,1,0,0,
LastMonth,פרגוואי,כתום,2,8,0,0,
LastMonth,אנגולה,כתום,2,62,0,0,
LastMonth,טיוואן,צהוב,3,21,0,0,
LastMonth,גבון,כתום,2,8,0,0,
LastMonth,נמיביה,כתום,2,27,0,0,
LastMonth,מצרים,כתום,2,42325,96,0.23,
LastMonth,פולין,כתום,2,7688,9,0.12,
LastMonth,גווטאמלה,כתום,2,153,2,1.31,
LastMonth,יוון,כתום,2,43496,38,0.09,
LastMonth,ברזיל,כתום,2,282,2,0.71,
LastMonth,אנדורה,כתום,2,1,0,0,
LastMonth,נורבגיה,כתום,2,168,0,0,
LastMonth,סנגל,כתום,2,16,0,0,
LastMonth,מקדוניה,כתום,2,35,1,2.86,
LastMonth,סלובניה,כתום,2,144,1,0.69,
LastMonth,קזחסטאן,כתום,2,155,1,0.65,
LastMonth,בוטסואנה,כתום,2,49,0,0,
LastMonth,צכיה,צהוב,3,16261,17,0.1,
LastMonth,פאפואה,כתום,2,5,0,0,
LastMonth,סינגפור,כתום,2,90,0,0,
LastMonth,קוסובו,צהוב,3,22,0,0,
