2021-12-26,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,34,20,91,39,48,18,,
2021-12-27,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,26,24,84,37,45,18,,
2021-12-28,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,34,23,84,39,47,18,,
2021-12-29,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,36,22,89,37,44,18,,
2021-12-30,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,43,18,92,38,45,18,,
2021-12-31,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,55,21,93,37,44,17,,
2022-01-01,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,38,19,101,27,42,11,,
2022-01-02,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,71,17,114,35,46,16,,
2022-01-03,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,80,22,108,35,44,15,,
2022-01-04,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,97,22,117,38,47,15,,
2022-01-07,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,162,40,143,42,56,14,,
2022-01-08,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,229,47,172,49,63,15,,
2022-01-09,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,263,75,203,52,67,14,,
2022-01-10,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,317,82,221,59,74,13,,
2022-01-11,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,368,77,253,55,82,9,,
2022-01-12,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,450,95,257,64,84,12,,
2022-01-13,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,491,102,289,72,89,13,,
2022-01-14,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,536,125,317,78,95,12,,
2022-01-15,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,638,142,386,92,115,11,,
2022-01-16,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,702,155,446,93,121,11,,
2022-01-17,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,702,155,446,93,121,11,,
2022-01-18,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,702,155,446,93,121,11,,
2022-01-19,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,851,194,541,105,150,14,,
2022-01-20,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,892,187,593,112,168,14,,
2022-01-21,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,944,176,638,124,180,16,,
2022-01-22,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,1012,216,732,146,208,16,,
2022-01-23,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,1012,216,732,146,208,16,,
2022-01-24,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,1078,266,817,165,228,18,,
2022-01-25,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,1087,298,871,184,244,19,,
2022-01-26,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,1083,313,915,198,259,20,,
2022-01-27,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,1126,301,952,212,282,18,,
2022-01-28,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,1168,288,941,227,298,18,,
2022-01-29,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,1196,289,1010,231,301,19,,
2022-01-30,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,1269,309,1092,250,333,19,,
2022-01-31,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,1237,302,1139,257,339,20,,
2022-02-01,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,1245,300,1134,270,356,18,,
2022-02-02,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,1204,302,1112,268,348,17,,
2022-02-03,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,1261,320,1147,274,353,18,,
2022-02-04,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,1257,299,1130,285,355,17,,
2022-02-05,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,1248,301,1229,291,375,17,,
2022-02-06,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,1224,336,1255,288,374,19,,
2022-02-07,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,1217,304,1222,297,379,20,,
2022-02-08,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,1187,280,1159,285,363,22,,
2022-02-09,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,1112,264,1153,273,343,22,,
2022-02-10,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,987,261,1111,264,346,23,,
2022-02-11,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,1032,247,1070,267,345,23,,
2022-02-12,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,826,261,999,244,283,18,,
2022-02-13,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,992,283,1056,285,349,24,,
2022-02-14,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,950,248,1010,286,351,26,,
2022-02-15,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,849,244,925,279,306,28,,
2022-02-16,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,918,217,911,271,327,28,,
2022-02-17,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,869,191,857,258,317,28,,
2022-02-18,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,787,187,808,258,293,29,,
2022-02-19,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,803,184,822,259,313,28,,
2022-02-20,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,807,206,804,259,312,28,,
2022-02-21,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,705,180,772,248,303,27,,
2022-02-22,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,601,162,695,222,269,22,,
2022-02-23,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,628,158,673,244,281,27,,
2022-02-24,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,575,138,630,246,247,27,,
2022-02-25,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,620,139,657,240,277,27,,
2022-02-26,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,487,146,597,193,219,19,,
2022-02-27,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,637,152,646,232,268,26,,
2022-02-28,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,473,138,534,203,222,23,,
2022-03-01,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,531,141,572,219,254,27,,
2022-03-02,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,523,126,549,209,242,27,,
2022-03-03,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,458,114,510,190,218,25,,
2022-03-04,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,469,120,484,205,232,29,,
2022-03-05,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,403,136,439,164,189,22,,
2022-03-06,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,394,119,437,172,185,25,,
2022-03-07,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,425,123,438,183,209,28,,
2022-03-08,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,336,107,369,158,163,23,,
2022-03-09,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,413,104,410,174,197,28,,
2022-03-10,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,405,94,390,168,198,27,,
2022-03-11,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,410,94,388,173,201,27,,
2022-03-12,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,396,98,392,171,193,28,,
2022-03-13,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,331,91,353,158,158,23,,
2022-03-14,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,377,95,352,151,172,23,,
2022-03-15,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,330,91,306,152,132,21,,
2022-03-16,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,309,92,308,142,151,20,,
2022-03-17,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,334,92,325,149,171,23,,
2022-03-18,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,279,89,291,135,137,16,,
2022-03-19,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,347,87,326,133,165,15,,
2022-03-20,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,395,79,327,146,165,21,,
2022-03-21,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,381,70,333,139,157,21,,
2022-03-22,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,407,65,316,135,154,21,,
2022-03-23,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,429,66,306,135,155,21,,
2022-03-24,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,405,76,301,130,149,21,,
2022-03-25,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,384,66,300,130,149,21,,
2022-03-26,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,399,65,283,116,129,20,,
2022-03-27,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,435,70,287,116,133,19,,
2022-03-28,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,423,69,278,111,135,20,,
2022-03-29,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,424,69,263,106,128,19,,
2022-03-30,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,438,76,266,102,125,19,,
2022-03-31,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,419,67,260,96,115,18,,
2022-04-01,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,323,68,236,85,92,11,,
2022-04-02,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,421,65,271,101,122,17,,
2022-04-03,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,444,69,265,99,121,17,,
2022-04-04,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,415,69,241,97,115,17,,
2022-04-05,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,398,83,259,103,117,17,,
2022-04-06,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,380,77,258,102,114,16,,
2022-04-07,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,365,80,249,101,114,16,,
2022-04-08,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,284,72,226,85,87,7,,
2022-04-09,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,376,82,256,91,105,11,,
2022-04-10,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,381,73,272,102,117,11,,
2022-04-11,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,359,65,243,99,113,9,,
2022-04-12,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,277,60,222,84,92,6,,
2022-04-13,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,289,58,229,90,104,9,,
2022-04-14,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,252,48,208,77,86,6,,
2022-04-15,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,228,49,196,74,76,5,,
2022-04-16,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,292,45,220,81,99,8,,
2022-04-17,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,292,45,220,81,99,8,,
2022-04-18,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,300,44,220,81,96,7,,
2022-04-19,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,313,45,216,78,92,7,,
2022-04-20,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,310,53,220,75,90,7,,
2022-04-21,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,306,57,221,76,91,7,,
2022-04-22,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,306,57,221,76,91,7,,
2022-04-23,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,320,61,219,78,93,7,,
2022-04-24,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,325,60,218,76,92,6,,
2022-04-25,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,315,56,217,78,93,7,,
2022-04-26,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,313,50,206,73,90,8,,
2022-04-27,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countEcmo,,232,53,191,65,74,5,,
