priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date
LastMonth,מלטה,כתום,2,34,0,0,
LastMonth,אקואדור,כתום,2,131,1,0.76,
LastMonth,מונגוליה,כתום,2,4,0,0,
LastMonth,קפריסין,צהוב,3,13948,23,0.16,
LastMonth,גמביה,כתום,2,1,0,0,
LastMonth,רואנדה,כתום,2,81,0,0,
LastMonth,ראוניון,כתום,2,1,0,0,
LastMonth,הונדורס,כתום,2,18,0,0,
LastMonth,יפן,כתום,2,72,0,0,
LastMonth,בהמס,כתום,2,10,0,0,
LastMonth,לטביה,כתום,2,689,0,0,
LastMonth,בוליביה,כתום,2,6,0,0,
LastMonth,ברמודה,כתום,2,1,0,0,
LastMonth,זאיר,כתום,2,25,0,0,
LastMonth,ספרד,כתום,2,9231,9,0.1,
LastMonth,איי פיגי,כתום,2,3,0,0,
LastMonth,מאלי,כתום,2,45,0,0,
LastMonth,גאורגיה,כתום,2,12438,46,0.37,
LastMonth,אסטוניה,כתום,2,157,2,1.27,
LastMonth,סומליה,כתום,2,1,0,0,
LastMonth,פקיסטן,כתום,2,2,0,0,
LastMonth,מונקו,כתום,2,20,0,0,
LastMonth,סלובקיה,צהוב,3,1297,4,0.31,
LastMonth,לסוטו,כתום,2,2,0,0,
LastMonth,מקסיקו,כתום,2,190,1,0.53,
LastMonth,אוסטרליה,כתום,2,191,1,0.52,
LastMonth,פולין,צהוב,3,8128,21,0.26,
LastMonth,מדגסקר,כתום,2,1,0,0,
LastMonth,בחריין,צהוב,3,157,0,0,
LastMonth,גיברלטר,כתום,2,20,0,0,
LastMonth,ארמניה,כתום,2,403,4,0.99,
LastMonth,אורגוואי,צהוב,3,117,1,0.85,
LastMonth,גאנה,כתום,2,124,1,0.81,
LastMonth,גרמניה,כתום,2,16903,18,0.11,
LastMonth,צ'ילה,כתום,2,42,0,0,
LastMonth,גויאנה,כתום,2,7,0,0,
LastMonth,טוגו,כתום,2,19,0,0,
LastMonth,אוגנדה,כתום,2,93,0,0,
LastMonth,דומיניקה,כתום,2,23,0,0,
LastMonth,טובלו,כתום,2,1,0,0,
LastMonth,ניגריה,כתום,2,148,0,0,
LastMonth,מלאווי,כתום,2,5,0,0,
LastMonth,בורונדי,כתום,2,1,0,0,
LastMonth,פרו,כתום,2,457,9,1.97,
LastMonth,תאילנד,כתום,2,1720,3,0.17,
LastMonth,קמבודיה,כתום,2,1,0,0,
LastMonth,קולומביה,כתום,2,310,2,0.65,
LastMonth,הונגריה,כתום,2,16624,48,0.29,
LastMonth,מקאו,כתום,2,7,0,0,
LastMonth,תורכיה,כתום,2,3678,21,0.57,
LastMonth,אפגניסטן,כתום,2,2,0,0,
LastMonth,ליבריה,כתום,2,7,0,0,
LastMonth,פינלנד,כתום,2,647,0,0,
LastMonth,מרוקו,כתום,2,1088,3,0.28,
LastMonth,רוסיה,כתום,2,10249,156,1.52,
LastMonth,קרואטיה,כתום,2,581,2,0.34,
LastMonth,אוסטריה,צהוב,3,20508,27,0.13,
LastMonth,עירק,כתום,2,5,0,0,
LastMonth,סרביה,כתום,2,709,0,0,
LastMonth,קונגו,כתום,2,3,0,0,
LastMonth,ארגנטינה,כתום,2,477,1,0.21,
LastMonth,קמרון,כתום,2,15,1,6.67,
LastMonth,בנגלדש,כתום,2,1,0,0,
LastMonth,פרגוואי,כתום,2,8,0,0,
LastMonth,אנגולה,כתום,2,55,0,0,
LastMonth,טיוואן,צהוב,3,17,0,0,
LastMonth,נמיביה,כתום,2,28,0,0,
LastMonth,מצרים,כתום,2,42045,113,0.27,
LastMonth,גווטאמלה,כתום,2,156,4,2.56,
LastMonth,יוון,כתום,2,44796,47,0.1,
LastMonth,ברזיל,כתום,2,266,1,0.38,
LastMonth,אנדורה,כתום,2,1,0,0,
LastMonth,נורבגיה,כתום,2,161,0,0,
LastMonth,סנגל,כתום,2,16,0,0,
LastMonth,צרפת,כתום,2,24001,49,0.2,
LastMonth,מקדוניה,כתום,2,27,0,0,
LastMonth,סלובניה,כתום,2,139,1,0.72,
LastMonth,קזחסטאן,כתום,2,146,1,0.68,
LastMonth,בוטסואנה,כתום,2,45,0,0,
LastMonth,צכיה,צהוב,3,16970,23,0.14,
LastMonth,פאפואה,כתום,2,5,0,0,
LastMonth,גבון,צהוב,3,7,0,0,
LastMonth,סינגפור,כתום,2,88,0,0,
LastMonth,אריתראה,כתום,2,1,0,0,
LastMonth,אלבניה,כתום,2,257,1,0.39,
LastMonth,אירלנד,כתום,2,382,0,0,
LastMonth,כווית,כתום,2,2,0,0,
LastMonth,אתיופיה,כתום,2,855,13,1.52,
LastMonth,איטליה,כתום,2,21834,19,0.09,
month3,סווזילנד,כתום,2,1,0,0,
month3,מזרח טימור,כתום,2,2,0,0,
month3,מונטנגרו,כתום,2,7520,71,0.94,
month3,דרום סודאן,כתום,2,27,0,0,
month3,לבנון,כתום,2,79,0,0,
month3,ברבדוס,כתום,2,8,0,0,
month3,ליטא,כתום,2,3333,11,0.33,
month3,שוודיה,כתום,2,1650,6,0.36,
month3,בולגריה,כתום,2,19200,473,2.46,
month3,סין,צהוב,3,1360,3,0.22,
month3,דנמרק,כתום,2,3610,14,0.39,
month3,קובה,כתום,2,22,1,4.55,
month3,קטר,כתום,2,76,0,0,
month3,סודן,כתום,2,5,0,0,
month3,גינאה,כתום,2,15,0,0,
month3,סן מרינו,כתום,2,5,0,0,
month3,אוקראינה,כתום,2,69790,3729,5.34,
month3,גמייקה,כתום,2,27,1,3.7,
month3,תוניסיה,כתום,2,93,11,11.83,
month3,הודו,כתום,2,1634,7,0.43,
month3,ערב הסעודית,כתום,2,130,0,0,
month3,עומן,כתום,2,9,0,0,
month3,טנזניה,כתום,2,2967,53,1.79,
month3,בליז,כתום,2,11,1,9.09,
month3,מלזיה,כתום,2,4,0,0,
month3,קוסטה ריקה,כתום,2,1814,33,1.82,
month3,אל סלבדור,כתום,2,31,0,0,
month3,הולנד,כתום,2,19974,116,0.58,
month3,ניו זילנד,צהוב,3,62,1,1.61,
month3,נפאל,כתום,2,70,1,1.43,
month3,גרנדה,כתום,2,18,0,0,
month3,זמביה,כתום,2,112,0,0,
month3,מולדובה,כתום,2,8394,178,2.12,
month3,מרטיניק,כתום,2,2,0,0,
month3,איי פאלקלנד,כתום,2,1,0,0,
month3,ונצואלה,כתום,2,132,3,2.27,
month3,פנמה,כתום,2,960,13,1.35,
month3,רומניה,כתום,2,31578,340,1.08,
month3,שוויץ,כתום,2,29904,156,0.52,
month3,איסלנד,כתום,2,6492,47,0.72,
month3,קנדה,כתום,2,12876,31,0.24,
month3,קוסובו,כתום,2,53,0,0,
month3,דרום אפריקה,כתום,2,1496,8,0.53,
month3,קניה,כתום,2,623,10,1.61,
month3,גיבוטי,כתום,2,1,0,0,
month3,צאד,כתום,2,11,0,0,
month3,ונואטו,כתום,2,1,0,0,
month3,ירדן,כתום,2,26987,177,0.66,
month3,ויטנאם,כתום,2,55,0,0,
month3,בלגיה,כתום,2,8763,49,0.56,
month3,סוריה,כתום,2,175,0,0,
month3,אירן,כתום,2,3,0,0,
month3,מלדיבים,כתום,2,3585,17,0.47,
month3,מוזמביק,כתום,2,58,0,0,
month3,לאוס,כתום,2,1,0,0,
month3,חוף השנהב,כתום,2,118,4,3.39,
month3,פורטוגל,כתום,2,5863,23,0.39,
month3,ניקרגואה,כתום,2,24,0,0,
month3,מלטה,כתום,2,182,0,0,
month3,אקואדור,כתום,2,224,2,0.89,
month3,פורטו ריקו,כתום,2,20,0,0,
month3,מונגוליה,כתום,2,9,0,0,
month3,קפריסין,צהוב,3,27959,179,0.64,
month3,גמביה,כתום,2,10,0,0,
month3,רואנדה,כתום,2,177,0,0,
month3,גינאה החדשה,כתום,2,1,0,0,
month3,ראוניון,כתום,2,4,0,0,
month3,הונדורס,כתום,2,32,0,0,
month3,סט וינסנט,כתום,2,4,1,25,
month3,יפן,כתום,2,533,3,0.56,
month3,פיליפינים,כתום,2,946,15,1.59,
month3,בהמס,כתום,2,34,0,0,
month3,לטביה,כתום,2,1903,3,0.16,
month3,בוליביה,כתום,2,34,0,0,
month3,תורכמניסטאן,כתום,2,670,25,3.73,
month3,טג'יקיסטאן,כתום,2,59,0,0,
month3,טונגה,כתום,2,2,0,0,
month3,ברמודה,כתום,2,1,0,0,
month3,זאיר,כתום,2,82,1,1.22,
month3,ספרד,כתום,2,14631,123,0.84,
month3,איי פיגי,כתום,2,3,0,0,
month3,מאלי,כתום,2,132,4,3.03,
month3,איי הבתולה,כתום,2,2,0,0,
month3,גאורגיה,כתום,2,26324,252,0.96,
month3,תימן,כתום,2,7,0,0,
month3,אסטוניה,כתום,2,686,5,0.73,
month3,סומליה,כתום,2,4,0,0,
month3,לוכסמבורג,כתום,2,124,0,0,
month3,פקיסטן,כתום,2,2,0,0,
month3,אזרביג'אן,כתום,2,3541,39,1.1,
month3,הונג קונג,צהוב,3,352,2,0.57,
month3,מונקו,כתום,2,96,3,3.13,
month3,סלובקיה,צהוב,3,1496,4,0.27,
month3,לסוטו,כתום,2,8,0,0,
month3,מקסיקו,כתום,2,446,8,1.79,
month3,איי קיימן,כתום,2,2,0,0,
month3,אוסטרליה,כתום,2,773,2,0.26,
month3,פולין,צהוב,3,17065,95,0.56,
month3,מדגסקר,כתום,2,2,0,0,
month3,סט. לוציה,כתום,2,1,0,0,
month3,בחריין,צהוב,3,208,0,0,
month3,אלגיריה,כתום,2,3,0,0,
month3,גיברלטר,כתום,2,94,0,0,
month3,ארמניה,כתום,2,995,13,1.31,
month3,אורגוואי,צהוב,3,321,3,0.93,
month3,גאנה,כתום,2,337,7,2.08,
month3,גרמניה,כתום,2,45672,156,0.34,
month3,צ'ילה,כתום,2,123,0,0,
month3,סורינם,כתום,2,3,0,0,
month3,גויאנה,כתום,2,7,0,0,
month3,טוגו,כתום,2,60,0,0,
month3,אבחזיסטאן,כתום,2,50,1,2,
month3,אוגנדה,כתום,2,209,1,0.48,
month3,דומיניקה,כתום,2,39,0,0,
month3,טובלו,כתום,2,1,0,0,
month3,ניגריה,כתום,2,449,5,1.11,
month3,מלאווי,כתום,2,199,0,0,
month3,בורונדי,כתום,2,4,0,0,
month3,אוזבקיסטן,כתום,2,1364,41,3.01,
month3,פרו,כתום,2,720,18,2.5,
month3,תאילנד,כתום,2,4225,14,0.33,
month3,ארצות הברית,כתום,2,182798,1663,0.91,
month3,קמבודיה,כתום,2,13,0,0,
month3,קולומביה,כתום,2,583,4,0.69,
month3,הונגריה,כתום,2,32422,205,0.63,
month3,מקאו,כתום,2,18,0,0,
month3,תורכיה,כתום,2,65248,1317,2.02,
month3,אפגניסטן,כתום,2,6,0,0,
month3,ליבריה,כתום,2,18,0,0,
month3,פינלנד,כתום,2,2244,8,0.36,
month3,מרוקו,כתום,2,2296,59,2.57,
month3,רוסיה,כתום,2,17784,242,1.36,
month3,קרואטיה,כתום,2,1848,40,2.16,
month3,אוסטריה,צהוב,3,50847,226,0.44,
month3,עירק,כתום,2,64,1,1.56,
month3,סרביה,כתום,2,4128,42,1.02,
month3,לוב,כתום,2,2,0,0,
month3,קונגו,כתום,2,17,1,5.88,
month3,זימבאבווה,כתום,2,39,0,0,
month3,ארגנטינה,כתום,2,867,3,0.35,
month3,קירג'זסטאן,כתום,2,337,20,5.93,
month3,קמרון,כתום,2,56,2,3.57,
month3,מאוריציוס,כתום,2,20,0,0,
month3,בנגלדש,כתום,2,3,0,0,
month3,פרגוואי,כתום,2,115,1,0.87,
month3,אנגולה,כתום,2,140,1,0.71,
month3,איי נורפולק,כתום,2,2,0,0,
month3,טיוואן,צהוב,3,70,0,0,
month3,נמיביה,כתום,2,72,0,0,
month3,מצרים,כתום,2,83793,589,0.7,
month3,גווטאמלה,כתום,2,254,12,4.72,
month3,בילורוסיה,כתום,2,4703,56,1.19,
month3,יוון,כתום,2,125081,970,0.78,
month3,ברזיל,כתום,2,585,1,0.17,
month3,אנדורה,כתום,2,17,0,0,
month3,אינדונזיה,כתום,2,18,0,0,
month3,נורבגיה,כתום,2,407,3,0.74,
month3,סנגל,כתום,2,46,0,0,
month3,צרפת,כתום,2,65692,396,0.6,
month3,מקדוניה,כתום,2,103,1,0.97,
month3,ניגר,כתום,2,8,0,0,
month3,סלובניה,כתום,2,1316,5,0.38,
month3,קזחסטאן,כתום,2,640,24,3.75,
month3,בוטסואנה,כתום,2,90,0,0,
month3,צכיה,צהוב,3,32247,189,0.59,
month3,פאפואה,כתום,2,9,0,0,
month3,גבון,צהוב,3,18,0,0,
month3,איי סיישל,כתום,2,2233,2,0.09,
month3,גואם,כתום,2,1,0,0,
month3,סינגפור,כתום,2,285,1,0.35,
month3,אריתראה,כתום,2,2,0,0,
month3,אלבניה,כתום,2,1110,7,0.63,
month3,אירלנד,כתום,2,855,0,0,
month3,איי קוק,כתום,2,3,0,0,
month3,כווית,כתום,2,3,0,0,
month3,אתיופיה,כתום,2,2081,33,1.59,
month3,איטליה,כתום,2,48501,141,0.29,
month6,סווזילנד,כתום,2,10,0,0,
month6,מזרח טימור,כתום,2,2,0,0,
month6,מונטנגרו,כתום,2,10447,72,0.69,
month6,דרום סודאן,כתום,2,40,0,0,
month6,לבנון,כתום,2,162,0,0,
month6,ברבדוס,כתום,2,10,0,0,
