date,amount,amountVirusDiagnosis,amountPersonTested,amountMagen,positiveAmount,positiveRate
2021-03-23T00:00:00.000Z,40060,39380,39076,4447,687,1.76
2021-03-24T00:00:00.000Z,43000,42255,41669,5684,478,1.15
2021-03-25T00:00:00.000Z,62808,61896,60896,8712,834,1.37
2021-03-26T00:00:00.000Z,47605,47023,46157,2391,523,1.13
2021-03-27T00:00:00.000Z,16849,16582,16372,49,230,1.4
2021-03-28T00:00:00.000Z,11461,11255,11151,27,131,1.17
2021-03-29T00:00:00.000Z,40496,39747,39249,7869,361,0.92
2021-03-30T00:00:00.000Z,41637,40869,40352,8205,445,1.1
2021-03-31T00:00:00.000Z,37964,37284,36749,8252,505,1.37
2021-04-01T00:00:00.000Z,34019,33352,32796,6200,336,1.02
2021-04-02T00:00:00.000Z,33342,32770,32327,968,419,1.3
2021-04-03T00:00:00.000Z,12106,11867,11770,0,124,1.05
2021-04-04T00:00:00.000Z,31721,30991,30669,5123,196,0.64
2021-04-05T00:00:00.000Z,50374,49541,49017,12637,390,0.8
2021-04-06T00:00:00.000Z,52096,51267,49783,18247,307,0.62
2021-04-07T00:00:00.000Z,47157,46397,45374,15594,276,0.61
2021-04-08T00:00:00.000Z,38113,37392,36676,7897,210,0.57
2021-04-09T00:00:00.000Z,36047,35362,35010,247,224,0.64
2021-04-10T00:00:00.000Z,11188,10966,10872,1,88,0.81
2021-04-11T00:00:00.000Z,33688,33226,31568,10011,141,0.45
2021-04-12T00:00:00.000Z,50871,50108,49247,12877,221,0.45
2021-04-13T00:00:00.000Z,62973,62255,59302,18485,201,0.34
2021-04-14T00:00:00.000Z,51476,50846,46788,13689,202,0.43
2021-04-15T00:00:00.000Z,14218,13952,13826,579,97,0.7
2021-04-16T00:00:00.000Z,30592,30203,29693,664,107,0.36
2021-04-17T00:00:00.000Z,11152,10993,10853,53,88,0.81
2021-04-18T00:00:00.000Z,33945,33567,31834,8104,142,0.45
2021-04-19T00:00:00.000Z,46073,45548,43896,11690,137,0.31
2021-04-20T00:00:00.000Z,46359,45856,42973,15139,160,0.37
2021-04-21T00:00:00.000Z,41281,40876,38542,10553,118,0.31
2021-04-22T00:00:00.000Z,31618,31317,31008,3837,129,0.42
2021-04-23T00:00:00.000Z,35245,34914,34550,577,112,0.32
2021-04-24T00:00:00.000Z,8762,8673,8585,49,41,0.48
2021-04-25T00:00:00.000Z,28338,28062,27560,3093,77,0.28
2021-04-26T00:00:00.000Z,36111,35769,35325,4627,96,0.27
2021-04-27T00:00:00.000Z,31255,31007,30713,3709,88,0.29
2021-04-28T00:00:00.000Z,34947,34715,34406,2870,98,0.28
2021-04-29T00:00:00.000Z,31718,31486,31114,1512,97,0.31
2021-04-30T00:00:00.000Z,35430,35208,34798,261,80,0.23
2021-05-01T00:00:00.000Z,9169,9095,9019,1,16,0.18
2021-05-02T00:00:00.000Z,25566,25363,24868,2229,51,0.21
2021-05-03T00:00:00.000Z,33707,33455,32704,3591,67,0.2
2021-05-04T00:00:00.000Z,33889,33654,33184,6066,63,0.19
2021-05-05T00:00:00.000Z,34913,34717,33682,4387,70,0.21
2021-05-06T00:00:00.000Z,28526,28364,27972,2793,50,0.18
2021-05-07T00:00:00.000Z,32904,32739,32476,537,35,0.11
2021-05-08T00:00:00.000Z,10397,10339,10238,0,18,0.18
2021-05-09T00:00:00.000Z,23529,23398,23086,2403,34,0.15
2021-05-10T00:00:00.000Z,35517,35314,34657,4950,55,0.16
2021-05-11T00:00:00.000Z,31566,31367,30976,3803,38,0.12
2021-05-12T00:00:00.000Z,28694,28519,28330,826,28,0.1
2021-05-13T00:00:00.000Z,20927,20818,20636,1195,30,0.15
2021-05-14T00:00:00.000Z,20244,20145,19853,118,29,0.15
2021-05-15T00:00:00.000Z,5525,5478,5408,0,21,0.39
2021-05-16T00:00:00.000Z,14776,14696,14614,145,29,0.2
2021-05-17T00:00:00.000Z,8745,8676,8595,1,15,0.17
2021-05-18T00:00:00.000Z,23844,23690,23283,5006,23,0.1
2021-05-19T00:00:00.000Z,28412,28289,27976,5236,59,0.21
2021-05-20T00:00:00.000Z,22041,21933,21553,2129,38,0.18
2021-05-21T00:00:00.000Z,26955,26837,26595,144,23,0.09
2021-05-22T00:00:00.000Z,6919,6889,6825,0,14,0.21
2021-05-23T00:00:00.000Z,18390,18286,18063,1444,26,0.14
2021-05-24T00:00:00.000Z,32275,32147,31754,4065,29,0.09
2021-05-25T00:00:00.000Z,26674,26602,26392,3461,24,0.09
2021-05-26T00:00:00.000Z,25936,25856,25543,2305,17,0.07
2021-05-27T00:00:00.000Z,27738,27652,27447,3220,13,0.05
2021-05-28T00:00:00.000Z,31827,31748,31394,447,18,0.06
2021-05-29T00:00:00.000Z,9340,9318,9181,280,13,0.14
2021-05-30T00:00:00.000Z,19780,19710,19495,1649,4,0.02
2021-05-31T00:00:00.000Z,25471,25406,25090,3699,14,0.06
2021-06-01T00:00:00.000Z,21750,21684,21420,3761,48,0.22
2021-06-02T00:00:00.000Z,17243,17196,16901,1175,14,0.08
2021-06-03T00:00:00.000Z,15803,15747,15556,1109,12,0.08
2021-06-04T00:00:00.000Z,17991,17935,17829,2,31,0.17
2021-06-05T00:00:00.000Z,7332,7311,7241,0,6,0.08
2021-06-06T00:00:00.000Z,16034,15986,15847,1331,5,0.03
2021-06-07T00:00:00.000Z,23016,22959,22776,1952,7,0.03
2021-06-08T00:00:00.000Z,21243,21184,21014,3384,30,0.14
2021-06-09T00:00:00.000Z,16937,16905,16757,1052,7,0.04
2021-06-10T00:00:00.000Z,17679,17626,17542,955,19,0.11
2021-06-11T00:00:00.000Z,17477,17451,17191,1,18,0.1
2021-06-12T00:00:00.000Z,10430,10415,10375,0,5,0.05
2021-06-13T00:00:00.000Z,18547,18520,18290,741,3,0.02
2021-06-14T00:00:00.000Z,26332,26299,25696,3119,26,0.1
2021-06-15T00:00:00.000Z,22503,22417,21987,3151,26,0.12
2021-06-16T00:00:00.000Z,18399,18376,18074,1092,13,0.07
2021-06-17T00:00:00.000Z,16589,16530,16052,1175,27,0.17
2021-06-18T00:00:00.000Z,20294,20254,18986,1,35,0.18
2021-06-19T00:00:00.000Z,12655,12636,12006,1,48,0.4
2021-06-20T00:00:00.000Z,24652,24623,22403,1179,49,0.22
2021-06-21T00:00:00.000Z,32418,32344,31313,1435,125,0.4
2021-06-22T00:00:00.000Z,30911,30880,28614,3724,110,0.38
2021-06-23T00:00:00.000Z,29659,29634,27829,3003,141,0.51
2021-06-24T00:00:00.000Z,29887,29830,27675,1835,233,0.84
2021-06-25T00:00:00.000Z,39766,39697,37887,372,232,0.61
2021-06-26T00:00:00.000Z,21859,21817,20385,0,116,0.57
2021-06-27T00:00:00.000Z,30382,30353,29075,2283,145,0.5
2021-06-28T00:00:00.000Z,47671,47619,44729,5166,287,0.64
2021-06-29T00:00:00.000Z,46862,46804,44514,4809,295,0.66
2021-06-30T00:00:00.000Z,43642,43592,40584,5054,312,0.77
2021-07-01T00:00:00.000Z,44597,44514,42888,4937,298,0.69
2021-07-02T00:00:00.000Z,49700,49635,47338,3084,329,0.7
2021-07-03T00:00:00.000Z,27152,27106,25598,121,189,0.74
2021-07-04T00:00:00.000Z,36504,36429,33452,1669,353,1.06
2021-07-05T00:00:00.000Z,53793,53696,51818,6921,507,0.98
2021-07-06T00:00:00.000Z,60686,60609,56766,7038,529,0.93
2021-07-07T00:00:00.000Z,54846,54749,52035,9415,527,1.01
2021-07-08T00:00:00.000Z,52115,52019,49264,6635,471,0.96
2021-07-09T00:00:00.000Z,61506,61402,59059,5445,539,0.91
2021-07-10T00:00:00.000Z,34575,34497,32248,674,265,0.82
2021-07-11T00:00:00.000Z,42471,42375,40506,3481,441,1.09
2021-07-12T00:00:00.000Z,62138,62001,58925,8905,764,1.3
2021-07-13T00:00:00.000Z,62200,62085,58625,8280,755,1.29
2021-07-14T00:00:00.000Z,63080,62918,59265,9601,781,1.32
2021-07-15T00:00:00.000Z,65608,65439,60044,8650,869,1.45
2021-07-16T00:00:00.000Z,81877,81645,74873,8140,1144,1.53
2021-07-17T00:00:00.000Z,33001,32895,30930,279,436,1.41
2021-07-18T00:00:00.000Z,56702,56480,51881,2888,842,1.62
2021-07-19T00:00:00.000Z,84223,84006,79812,7153,1386,1.74
2021-07-20T00:00:00.000Z,90595,90323,84495,10454,1420,1.68
2021-07-21T00:00:00.000Z,85878,85659,79792,11479,1352,1.69
2021-07-22T00:00:00.000Z,78815,78566,74248,7444,1295,1.74
2021-07-23T00:00:00.000Z,98252,97940,91119,6048,1444,1.58
2021-07-24T00:00:00.000Z,60719,60484,56089,1185,973,1.73
2021-07-25T00:00:00.000Z,77027,76694,67989,1278,1419,2.09
2021-07-26T00:00:00.000Z,102783,102430,97209,10268,2145,2.21
2021-07-27T00:00:00.000Z,106029,105604,100091,12666,2303,2.3
2021-07-28T00:00:00.000Z,102848,102430,97499,9630,2205,2.26
2021-07-29T00:00:00.000Z,102056,101656,95534,11723,2188,2.29
2021-07-30T00:00:00.000Z,111132,110666,103794,8605,2465,2.37
2021-07-31T00:00:00.000Z,73837,73436,69264,1291,2121,3.06
2021-08-01T00:00:00.000Z,80657,80266,75146,3120,2137,2.84
2021-08-02T00:00:00.000Z,113799,113304,107826,11371,3878,3.6
2021-08-03T00:00:00.000Z,110669,110137,101068,14892,3329,3.29
2021-08-04T00:00:00.000Z,117291,116754,109748,11488,3534,3.22
2021-08-05T00:00:00.000Z,116110,115456,107595,15711,3925,3.65
2021-08-06T00:00:00.000Z,116006,115198,107646,10398,3931,3.65
2021-08-07T00:00:00.000Z,83868,83336,79595,2005,2960,3.72
2021-08-08T00:00:00.000Z,92862,92242,84645,4276,3464,4.09
2021-08-09T00:00:00.000Z,142078,141116,131960,11938,6410,4.86
2021-08-10T00:00:00.000Z,132830,131958,125340,14418,5888,4.7
2021-08-11T00:00:00.000Z,139704,138829,131590,17314,6066,4.61
2021-08-12T00:00:00.000Z,129807,128825,123073,14216,6181,5.02
2021-08-13T00:00:00.000Z,131063,130084,121876,10532,6000,4.92
2021-08-14T00:00:00.000Z,83151,82419,79040,2679,4249,5.38
2021-08-15T00:00:00.000Z,92696,91790,85618,4268,5203,6.08
2021-08-16T00:00:00.000Z,152758,151619,142106,20042,8811,6.2
2021-08-17T00:00:00.000Z,149331,148206,143370,16500,8014,5.59
2021-08-18T00:00:00.000Z,151880,150756,145982,10201,8032,5.5
2021-08-19T00:00:00.000Z,146490,145178,141818,642,7850,5.54
2021-08-20T00:00:00.000Z,150614,149310,145443,569,7928,5.45
2021-08-21T00:00:00.000Z,102453,101524,100116,159,5420,5.41
2021-08-22T00:00:00.000Z,110969,109856,107532,160,6615,6.15
2021-08-23T00:00:00.000Z,158483,157097,153046,832,10122,6.61
2021-08-24T00:00:00.000Z,155609,154153,150848,1004,10092,6.69
2021-08-25T00:00:00.000Z,148614,147088,140776,1864,9247,6.57
2021-08-26T00:00:00.000Z,149350,147240,135479,9987,9136,6.74
2021-08-27T00:00:00.000Z,140096,138386,131176,13130,8719,6.65
2021-08-28T00:00:00.000Z,107436,105913,103419,1222,7347,7.1
2021-08-29T00:00:00.000Z,91350,89973,87495,1224,6812,7.79
2021-08-30T00:00:00.000Z,152051,150201,146127,14814,11155,7.63
2021-08-31T00:00:00.000Z,162325,160145,155319,17318,10458,6.73
2021-09-01T00:00:00.000Z,149442,147421,143131,13324,11304,7.9
2021-09-02T00:00:00.000Z,141043,139045,134923,13667,11363,8.42
2021-09-03T00:00:00.000Z,149807,147772,143793,8207,9927,6.9
2021-09-04T00:00:00.000Z,90418,89194,87808,1518,5051,5.75
2021-09-05T00:00:00.000Z,114511,112957,110387,3174,5861,5.31
2021-09-06T00:00:00.000Z,187193,184957,179874,16977,10871,6.04
2021-09-07T00:00:00.000Z,98096,96792,95164,3118,6871,7.22
2021-09-08T00:00:00.000Z,63279,62499,60668,64,3321,5.47
2021-09-09T00:00:00.000Z,136362,134676,127561,2043,7976,6.25
2021-09-10T00:00:00.000Z,181172,178922,150766,19154,9892,6.56
2021-09-11T00:00:00.000Z,166296,164144,156859,5832,10297,6.56
2021-09-12T00:00:00.000Z,158520,156410,150821,1256,7848,5.2
2021-09-13T00:00:00.000Z,189204,186330,179749,18520,10947,6.09
2021-09-14T00:00:00.000Z,176508,173816,166541,18443,9872,5.93
2021-09-15T00:00:00.000Z,159923,157468,150359,14467,8904,5.92
2021-09-16T00:00:00.000Z,55104,54220,52084,1537,3290,6.32
2021-09-17T00:00:00.000Z,94192,92674,89632,1249,5022,5.6
2021-09-18T00:00:00.000Z,144258,141759,139271,1496,8648,6.21
2021-09-19T00:00:00.000Z,133155,130542,126824,3988,6555,5.17
2021-09-20T00:00:00.000Z,181601,178490,172923,15033,8826,5.1
2021-09-21T00:00:00.000Z,109002,107004,103162,7821,4822,4.67
2021-09-22T00:00:00.000Z,112806,110383,106954,5763,6032,5.64
2021-09-23T00:00:00.000Z,132037,129320,124986,15936,6429,5.14
2021-09-24T00:00:00.000Z,121346,118858,115946,6888,4982,4.3
2021-09-25T00:00:00.000Z,69969,68357,66901,1296,2643,3.95
2021-09-26T00:00:00.000Z,98145,95682,92030,5744,3851,4.18
2021-09-27T00:00:00.000Z,143125,139723,135562,16156,5242,3.87
2021-09-28T00:00:00.000Z,75223,73161,70878,4595,2420,3.41
2021-09-29T00:00:00.000Z,106468,103507,100514,5587,3620,3.6
2021-09-30T00:00:00.000Z,121162,118232,115260,19183,4377,3.8
2021-10-01T00:00:00.000Z,120098,117524,114528,9061,3612,3.15
2021-10-02T00:00:00.000Z,65125,63828,62834,284,1725,2.75
2021-10-03T00:00:00.000Z,99663,97577,95327,7837,2685,2.82
2021-10-04T00:00:00.000Z,126996,124219,120326,18886,3253,2.7
2021-10-05T00:00:00.000Z,115581,113350,109516,22765,2543,2.32
2021-10-06T00:00:00.000Z,109526,107634,104343,16727,2400,2.3
2021-10-07T00:00:00.000Z,103785,101840,98760,16820,2109,2.14
2021-10-08T00:00:00.000Z,105332,103182,100017,7868,2012,2.01
2021-10-09T00:00:00.000Z,53564,52599,51897,208,1034,1.99
2021-10-10T00:00:00.000Z,83048,81423,79414,9344,1491,1.88
2021-10-11T00:00:00.000Z,122870,120600,117133,20010,2339,2
2021-10-12T00:00:00.000Z,111764,109571,106984,26673,1795,1.68
2021-10-13T00:00:00.000Z,106894,104938,101817,19570,1766,1.73
2021-10-14T00:00:00.000Z,95691,93964,91153,16753,1340,1.47
2021-10-15T00:00:00.000Z,102732,100912,98373,5405,1576,1.6
2021-10-16T00:00:00.000Z,46866,46086,45088,1790,737,1.63
2021-10-17T00:00:00.000Z,88862,87196,84136,12119,1219,1.45
2021-10-18T00:00:00.000Z,111213,109324,105252,16127,1497,1.42
2021-10-19T00:00:00.000Z,94000,92160,88766,14483,1138,1.28
2021-10-20T00:00:00.000Z,103805,101876,97756,24220,1032,1.06
2021-10-21T00:00:00.000Z,89672,88096,83957,18816,995,1.19
2021-10-22T00:00:00.000Z,96623,94882,91040,4581,982,1.08
2021-10-23T00:00:00.000Z,36762,36045,33970,1366,329,0.97
2021-10-24T00:00:00.000Z,87316,85749,81968,11158,835,1.02
2021-10-25T00:00:00.000Z,106429,104347,100149,24851,927,0.93
2021-10-26T00:00:00.000Z,91895,89895,86623,20601,731,0.84
2021-10-27T00:00:00.000Z,84770,83145,79606,19249,642,0.81
2021-10-28T00:00:00.000Z,76848,75453,71683,18560,663,0.92
2021-10-29T00:00:00.000Z,82467,81029,77833,5950,622,0.8
2021-10-30T00:00:00.000Z,37983,37289,35641,1467,227,0.64
2021-10-31T00:00:00.000Z,83920,82434,79228,16233,532,0.67
2021-11-01T00:00:00.000Z,96151,94298,90160,23837,696,0.77
2021-11-02T00:00:00.000Z,83161,81430,78223,19370,668,0.85
2021-11-03T00:00:00.000Z,86387,84632,81304,24658,616,0.76
2021-11-04T00:00:00.000Z,73558,72241,69026,20548,520,0.75
2021-11-05T00:00:00.000Z,77195,75828,73069,3476,559,0.77
2021-11-06T00:00:00.000Z,16586,16251,16041,0,116,0.72
